Gene_ID	RPM_R1_TP1	RPM_R1_TP2	RPM_R1_TP3	RPM_R1_TP4	RPM_R1_TP5	RPM_R1_TP6	RPM_R1_TP7	RPM_R1_TP8	RPM_R1_TP9	RPM_R2_TP1	RPM_R2_TP2	RPM_R2_TP3	RPM_R2_TP4	RPM_R2_TP5	RPM_R2_TP6	RPM_R2_TP7	RPM_R2_TP8	RPM_R2_TP9	classification	sub_classification
gramd1c	120.17913	205.155576	209.439904	166.800581	148.815495	64.9030511	81.851391	229.368478	82.0955215	131.832524	87.5639703	108.016675	167.95214	81.9794545	210.866826	232.050473	228.153596	156.898133	MZ	MZ_constant
grcc10	42.1681158	35.0265618	36.2254379	45.2573006	35.3384004	30.5793221	32.1782186	43.4018047	17.3805834	38.1874519	59.9598247	31.2875886	32.402342	29.2274577	53.8841975	52.5463836	50.5680746	37.3871316	MZ	MZ_constant
gria4a	32.3288888	31.1347216	27.9418054	24.0000837	31.9594298	22.4664408	26.5548406	32.4794962	25.1463759	26.3879583	30.5455711	25.0797337	33.4824201	18.8909178	24.6071168	28.918144	24.2886028	29.3984283	MZ	MZ_constant
grin3ba	6.32521738	5.55977172	5.56363381	5.65716258	4.36450363	3.74440679	4.99855823	8.04801677	3.32819682	8.90325424	14.0283363	11.422453	2.70019517	5.70291858	5.74764773	5.64256469	5.1762596	6.39096267	MZ	MZ_constant
grnb	41.4653139	51.705877	49.0836139	59.82878	45.1937312	29.3311865	33.740268	53.1743965	24.7765763	45.4816843	32.5819425	46.1864403	38.3427714	37.4254032	55.3211094	50.4304219	49.771727	54.3231827	MZ	MZ_constant
grsf1	48.4933332	42.254265	56.9963375	68.5716676	56.3161759	86.745424	67.4805361	59.2104091	95.4083087	54.2776704	59.0547707	102.057134	48.063474	77.7022656	68.6125448	44.4351969	69.2822439	72.5374263	MZ	MZ_constant
grwd1	83.6334298	162.901311	177.912646	157.371977	159.374778	132.302373	109.968281	139.690577	72.4807307	126.683654	77.6083768	151.223345	196.574208	151.840207	192.905427	155.523189	178.780043	131.653831	MZ	MZ_constant
gsk3b	49.1961352	112.863366	68.1236052	32.2286838	109.253381	56.1661019	91.2236877	165.559202	79.8767236	40.6546187	7.91922212	27.0662472	78.3056599	47.4055107	67.7144748	69.1214174	22.2977337	52.0863457	MZ	MZ_constant
gskip	202.406956	157.34154	168.763559	143.486214	130.231157	94.2342376	98.721525	193.727261	109.460695	160.687649	232.82513	163.39074	171.192374	113.345507	172.249818	150.233285	207.846732	133.251572	MZ	MZ_constant
gspt1	3.51400965	4.44781737	3.09090767	3.94287089	4.36450363	1.8722034	3.43650878	4.02400838	3.32819682	6.32881928	5.43032374	8.44268263	6.48046841	6.77221581	7.00494567	2.82128234	6.37078105	6.7105108	MZ	MZ_constant
gspt1l	166.564058	161.23338	151.083567	174.172036	122.910054	68.6474579	93.7229668	179.643231	93.9291101	210.138254	170.376407	129.62001	109.087885	99.0882102	134.171652	180.91473	170.020219	212.819057	MZ	MZ_constant
gsr	35.1400965	34.4705846	34.247257	36.3429838	37.0278857	19.9701696	23.7431516	35.9286463	14.7919858	31.8586326	14.9333903	29.7977034	33.4824201	17.4651881	34.1266584	49.0197807	38.6228601	33.552554	MZ	MZ_constant
gss	16.1644444	27.7988586	29.79635	24.342942	19.1474998	19.3461018	14.3708549	22.9943336	9.98459045	18.8791897	9.95559353	21.1067066	16.7412101	10.3365399	22.4517489	17.9856749	25.4831242	14.6992141	MZ	MZ_constant
gstcd	29.5176811	30.5787444	35.6072564	40.628713	32.9449629	24.9627119	32.4906285	37.9406505	15.5315851	31.7513645	21.9475585	23.0932201	36.7226543	24.9502688	40.7723761	33.1500675	34.641122	25.2443025	MZ	MZ_constant
gstm.1	106.825893	130.654635	129.57085	104.057506	103.058602	91.1138986	79.6645218	142.852298	65.824337	202.951289	175.806731	224.972661	197.654286	160.751017	259.721832	234.871755	289.870538	143.79666	MZ	MZ_constant
gstr	50.601739	71.165078	57.7381554	50.9144632	47.8687495	23.7145764	27.8044801	50.0126756	19.2295816	44.9453437	35.5233678	46.6830686	38.8828104	25.3067012	42.927744	66.6527954	64.1059843	36.4284872	MZ	MZ_constant
gstt1b	7.73082124	7.7836804	9.76726825	13.200046	8.16584551	4.99254239	4.99855823	9.48516262	4.8073954	6.86515989	1.58384442	6.95279746	8.64062454	4.99005375	12.3933654	10.9324691	9.15799776	3.19548133	MZ	MZ_constant
gtf2a1	735.833621	676.068241	621.643352	610.459271	548.660344	330.131866	445.808912	783.819347	341.325073	485.388258	755.493791	399.040911	439.051735	359.640303	672.654398	768.799439	1028.88114	700.449508	MZ	MZ_constant
gtf2b	96.2838645	117.311183	99.0326819	79.5431344	77.4347419	41.1884747	46.5490735	87.3784678	42.5269593	105.444565	135.984357	91.1313095	84.2460893	49.5441051	99.8653793	123.783763	117.063102	90.1125736	MZ	MZ_constant
gtf2e1	85.0390336	88.9563475	75.4181473	73.2002552	48.5727017	44.9328815	53.4220911	77.0310176	54.360548	81.6310419	73.7618975	81.9436843	55.0839815	52.7519968	75.9767184	76.1746233	93.9690205	92.3494105	MZ	MZ_constant
gtf2e2	91.364251	101.187845	95.1999564	83.3145761	67.5794111	63.6549155	69.6674053	89.9653303	45.8551561	98.7939416	74.2144245	89.6414244	82.0859332	64.8706988	94.8361875	80.7592071	84.0146751	73.4960707	MZ	MZ_constant
gtf2f1	257.225507	224.0588	239.483527	233.486528	251.874097	236.521696	148.394697	229.368478	215.223394	161.009453	156.574335	257.750134	228.436511	234.176094	239.425451	200.311046	220.19012	171.597348	MZ	MZ_constant
gtf2h2	9.1364251	20.0151782	17.4327193	16.1143419	10.7000734	10.6091526	13.1212153	21.8446169	12.2033883	17.0556316	18.3273426	14.4022233	20.5214833	11.7622696	23.3498189	20.1016367	14.3342574	19.8119843	MZ	MZ_constant
gtf2h3	28.1120772	22.2390869	27.0763512	32.5715421	20.8369851	16.2257628	18.1197736	25.293767	14.0523866	29.2841977	32.8082059	34.5156731	23.2216785	22.4552419	31.4324485	17.2803544	27.8721671	17.8946955	MZ	MZ_constant
gtf2h4	28.8148792	36.6944933	42.0363444	47.657309	33.2265438	19.3461018	35.9271373	43.1143755	22.1879788	51.9177717	23.9839299	39.9785854	46.4433569	29.2274577	47.0588658	29.2708043	49.771727	41.5412573	MZ	MZ_constant
gtf2h5	70.982995	104.523708	114.116311	116.400406	100.524374	57.4142375	76.8528328	97.4384887	49.5531526	113.275138	30.5455711	122.170584	107.467768	89.4645352	115.671411	112.145973	113.877711	90.1125736	MZ	MZ_constant
gtf3ab	19.6784541	452.565418	440.145253	360.344113	287.071707	18.722034	41.2381054	338.878992	7.39599292	261.948757	17.6485522	27.8111898	265.699205	9.6236751	358.329913	379.109815	327.69705	208.345383	MZ	MZ_constant
gtpbp1	115.962319	148.445905	162.087198	151.200527	147.829962	109.835933	131.524563	161.822623	84.3143193	152.428003	107.248894	144.022233	134.469719	132.592857	174.225572	163.634376	159.6677	114.71778	MZ	MZ_constant
gtpbp4	8.43362317	21.1271325	28.0654417	27.2572379	27.5949262	14.9776272	15.9329044	23.2817628	23.6671774	15.661146	7.01416817	30.2943318	27.5419907	17.8216205	28.7382387	21.5122779	26.2794718	25.8833988	MZ	MZ_constant
gucd1	16.1644444	12.7874749	14.094539	14.9143377	7.88426463	4.99254239	11.5591659	21.8446169	4.06779611	11.6922254	11.539438	10.4291962	8.64062454	9.26724269	12.2137514	18.3383352	21.1032122	14.379666	MZ	MZ_constant
guk1a	6.32521738	9.45161192	10.879995	10.9714668	8.44742639	9.98508478	6.87301756	15.5211752	15.9013848	10.7268123	6.3353777	4.9662839	8.10058551	9.6236751	9.69915554	11.2851294	13.9360835	25.8833988	MZ	MZ_constant
h2afva	1035.22724	692.191579	695.701499	968.060517	625.250343	572.894239	746.347225	852.22749	511.432911	874.878814	1280.19882	780.451515	675.588832	625.538881	929.68202	839.684157	1026.4921	960.242141	MZ	MZ_constant
h2afvb	1775.27768	2243.92386	1530.12294	1822.29207	2042.44691	981.658647	1586.41742	2286.49905	986.255657	1374.42646	1407.3589	1358.77527	1406.26164	1028.30751	1770.81434	2973.27893	3417.92403	2379.9945	MZ	MZ_constant
h2afx1	70.2801931	99.5199137	113.992675	146.571939	164.584024	122.317289	163.077962	156.074039	161.602445	113.382406	75.7982689	115.714415	154.451164	146.137288	122.496742	151.643926	154.093267	224.32279	MZ	MZ_constant
h2afx3	4.21681158	3.33586303	3.70908921	2.40000837	1.97106616	1.2481356	2.811689	6.61087092	9.24499116	2.25263059	2.48889838	1.98651356	3.78027324	1.78216205	5.02919176	2.46862205	4.37991197	3.8345776	MZ	MZ_constant
h3f3a	1756.30202	1555.06815	1442.46479	1330.97607	1635.56254	919.875935	2073.15203	2651.5341	1349.39891	1429.99135	3506.85782	1025.53763	1273.41204	1097.09896	1780.5135	2587.46857	3312.0098	2530.82122	MZ	MZ_constant
h3f3b.1	2103.48618	1827.49696	1716.07194	1626.34853	1878.70763	1157.64577	2349.63478	2963.68217	1556.11691	1720.47343	4059.39326	1302.90458	1488.34758	1370.83905	2090.52725	2893.5777	3684.70049	2881.36552	MZ	MZ_constant
h3f3c	17.5700483	32.8026531	41.4181628	31.2001088	32.8041725	22.4664408	26.5548406	39.0903672	19.5993813	28.5333208	23.3051394	22.0999633	37.8027324	16.3958909	45.4423399	37.381991	37.8265125	42.8194499	MZ	MZ_constant
h3f3d	2133.00386	2048.77588	1597.50472	1890.34945	1878.56684	1596.36543	2137.50846	2311.21796	1437.04143	1751.47392	3087.36531	1402.72689	1698.42276	1553.68888	2145.66874	2279.59613	2430.0548	1771.8944	MZ	MZ_constant
hacd2	31.6260869	8.89563475	15.9490836	18.8572086	14.5014153	5.61661019	12.1839857	15.5211752	18.1201827	16.1974866	15.3859173	18.1269362	14.0410149	16.7523233	15.2671893	11.2851294	14.3342574	23.3270137	MZ	MZ_constant
hacd3	18.2728502	14.4554065	20.7708996	24.6858003	17.598805	17.4738984	14.3708549	12.6468835	6.65639363	19.9518709	13.8020728	17.1336795	12.4208978	16.3958909	20.1167671	20.8069573	13.9360835	17.5751473	MZ	MZ_constant
hace1	28.1120772	48.3700139	61.0763357	51.2573215	66.7346684	27.4589831	21.2438725	42.252088	12.2033883	37.2220388	29.1879901	32.2808453	42.1230447	19.960215	54.4230394	68.4160968	61.7169414	34.1916503	MZ	MZ_constant
hadhb	101.203478	100.075891	119.432673	111.943247	97.9901461	64.2789833	98.0967052	110.660231	59.1679434	134.728763	131.685351	104.540276	104.227534	80.5537249	129.681302	106.503408	138.564488	100.018566	MZ	MZ_constant
hagh	6.32521738	5.00379454	6.67636058	3.08572504	5.35003671	3.12033899	3.12409889	8.33544594	2.21879788	5.36340617	2.26263489	6.20785487	9.72070261	2.85145929	4.49034979	5.99522498	9.95434539	3.51502947	MZ	MZ_constant
hars	105.42029	88.4003703	123.265398	104.400364	98.6940983	91.1138986	77.1652427	107.785939	93.9291101	85.278158	67.4265198	129.371696	85.8662064	82.6923193	118.724848	80.7592071	160.065874	105.770432	MZ	MZ_constant
hat1	77.3082124	151.225791	180.385372	167.829156	162.190587	101.723051	83.7258503	171.595215	65.0847377	108.877145	67.8790468	127.136868	146.890617	110.137615	179.613992	169.629601	176.391	102.894499	MZ	MZ_constant
haus7	85.7418355	59.4895574	66.7636058	73.8859718	48.995073	52.4216951	60.2951086	64.096705	59.9075427	61.3573665	69.9154182	66.5482042	37.2626933	48.1183755	62.1464411	40.2032734	45.7899888	52.725442	MZ	MZ_constant
hccsb	132.829565	145.110042	172.967193	168.343444	155.714226	132.926441	146.207828	181.080377	106.132498	156.718728	157.026862	176.799707	180.373037	150.414477	185.541253	156.58117	195.901517	170.638703	MZ	MZ_constant
hcfc1a	331.019709	329.694463	297.468955	262.629487	271.866339	225.912543	179.010867	472.246127	230.754979	205.311188	347.088193	226.959174	366.146465	160.038153	428.199756	332.558656	428.435026	379.623182	MZ	MZ_constant
hcfc1b	124.395942	140.106247	175.192647	132.171889	106.578363	78.0084748	59.9826987	159.23576	82.0955215	125.825509	89.3740783	116.707672	116.108392	76.2765359	147.103859	132.95293	203.864994	147.950786	MZ	MZ_constant
hcfc2	16.1644444	12.7874749	18.545446	18.0000627	14.5014153	9.98508478	11.8715758	19.2577544	15.5315851	15.8756823	24.6627203	14.8988517	5.94042937	11.0494047	16.7041012	20.1016367	22.2977337	30.6766208	MZ	MZ_constant
hdac1	1056.3113	699.419282	601.243361	707.145322	764.773669	1069.02814	725.415763	1008.30153	1029.89201	570.130075	759.114006	829.121097	720.412071	873.615839	828.559343	835.804894	922.966905	923.813654	MZ	MZ_constant
hdac10	24.5980676	24.4629955	17.9272645	16.6286294	22.8080512	8.73694918	9.68470657	29.0303462	8.87519151	17.2701679	16.9697617	13.6572807	16.201171	13.5444316	21.374065	29.6234646	25.0849504	19.4924361	MZ	MZ_constant
hdac8	136.343575	134.546476	146.756296	149.486235	112.491561	77.384407	66.2308965	114.39681	36.2403653	107.160855	90.7316592	99.5739922	105.847651	64.8706988	150.696139	117.788538	124.628404	67.7442043	MZ	MZ_constant
hdac9b	4.91961352	3.8918402	5.3163612	3.60001255	2.8158088	0	3.43650878	5.46115424	1.10939894	8.79598611	11.3131745	10.6775104	4.32031227	7.48508063	15.9856452	6.34788527	4.77808579	6.7105108	MZ	MZ_constant
hddc3	9.83922703	16.6793151	17.5563556	19.2000669	9.99612122	1.2481356	5.62337801	14.9463169	2.21879788	12.8721748	3.39395234	7.94605424	9.72070261	2.13859447	17.7817852	11.99045	9.55617157	9.90599213	MZ	MZ_constant
hdgfl2	184.134106	201.263736	180.879917	142.457639	173.876193	180.355594	177.136407	216.721594	165.300442	215.179855	297.310225	230.435573	241.937487	215.285176	196.677321	166.102998	138.962662	151.146267	MZ	MZ_constant
hdlbpa	463.849274	231.842481	294.007138	453.087294	244.271413	333.876272	212.438725	235.69192	242.588568	357.310119	313.148669	470.307085	219.795887	297.977496	290.974666	189.025917	306.593838	313.157171	MZ	MZ_constant
hdx	4.91961352	25.0189727	27.3236238	22.4572211	30.410735	27.4589831	18.1197736	29.6052045	14.0523866	18.5573853	8.14548561	23.5898485	30.2421859	29.5838901	24.2478889	33.1500675	31.4557314	15.9774067	MZ	MZ_constant
heatr5a	35.8428985	51.1498998	46.8581603	44.2287256	33.930496	21.842373	24.6803813	43.6892339	22.9275781	35.2912126	23.0788759	38.7370144	36.7226543	26.3759984	51.5492156	49.7251013	52.5589437	39.6239685	MZ	MZ_constant
hebp2	24.5980676	19.459201	23.9854436	24.5143712	17.3172241	20.5942374	21.8686922	20.4074711	13.3127873	33.4676545	18.1010791	36.998815	24.8417956	26.3759984	35.7431843	15.5170529	22.6959075	21.7292731	MZ	MZ_constant
hectd1	130.018357	178.468672	138.349028	139.714773	139.523326	130.43017	129.025284	173.607219	110.200295	137.946807	126.48129	114.969472	192.793935	103.008967	144.768877	112.498633	101.136149	121.747839	MZ	MZ_constant
hectd3	14.0560386	30.0227673	44.5090705	36.8572713	46.8832164	33.0755933	29.9913494	26.7309128	21.4483795	26.6024946	16.0647077	31.2875886	42.1230447	27.8017281	38.4373942	43.377216	40.2155554	31.6352652	MZ	MZ_constant
helb	41.4653139	36.1385162	41.4181628	41.3144297	27.0317644	17.4738984	24.9927911	54.8989715	27.3651738	38.6165244	34.8445773	35.2606157	28.0820298	16.0394585	43.6462	31.3867661	54.9479866	52.4058939	MZ	MZ_constant
helz	54.1157487	40.0303564	45.3745247	42.3430047	23.0896321	9.98508478	17.4949538	37.9406505	14.4221862	32.5022414	37.5597392	22.8449059	29.7021469	22.8116743	32.1509045	23.2755793	39.4192077	25.5638507	MZ	MZ_constant
hesx1	61.8465699	71.165078	61.8181535	51.2573215	40.8292275	37.4440679	36.8643669	75.0190134	39.5685621	55.7794241	72.4043166	38.7370144	47.523435	29.2274577	64.840651	66.6527954	69.2822439	62.6314341	MZ	MZ_constant
hexim1	75.1998066	81.7286442	83.0835983	76.6288385	76.7307897	52.4216951	54.3593207	77.0310176	51.4021508	115.098696	75.3457419	100.815563	71.8251915	78.058698	105.074185	115.319916	101.932497	89.7930255	MZ	MZ_constant
hgs	71.6857969	87.2884159	113.621766	106.800372	99.5388409	70.5196613	75.2907833	92.839622	52.1417501	106.839051	80.7760657	90.1380528	100.44726	83.7616166	122.137514	99.4502026	126.619273	85.6388997	MZ	MZ_constant
hiat1b	54.1157487	56.1536943	54.2763388	57.4287716	53.9227384	34.3237289	36.551957	64.9589925	22.5577784	38.7237925	65.1638849	35.5089299	38.3427714	34.2175115	47.2384798	72.6480203	79.6347631	54.9622789	MZ	MZ_constant
hibadha	18.2728502	18.3472467	16.8145378	20.9143586	15.4869484	10.6091526	9.37229668	13.7966002	8.13559222	21.775429	18.5536061	23.3415343	12.4208978	16.7523233	18.3206271	15.1643926	19.510517	24.2856581	MZ	MZ_constant
hibadhb	38.6541062	42.254265	45.498161	41.3144297	33.5081247	27.4589831	24.3679714	34.7789296	14.7919858	37.7583794	30.3193076	37.2471292	40.5029276	34.2175115	41.3112181	44.4351969	46.1881626	25.5638507	MZ	MZ_constant
hibch	16.1644444	14.4554065	17.309083	14.9143377	7.60268375	7.48881358	5.31096812	14.9463169	8.87519151	15.7684141	15.1596538	11.6707672	6.48046841	7.84151304	11.6749095	7.40586615	12.3433883	12.7819253	MZ	MZ_constant
hic1	10.542029	16.6793151	15.5781747	13.3714752	12.5303491	11.2332204	11.8715758	22.1320461	21.0785798	19.6300666	14.7071268	15.8921085	20.5214833	11.4058372	19.2186971	8.46384703	11.9452145	14.6992141	MZ	MZ_constant
hic2	217.868599	279.10054	249.992613	237.429399	241.737185	141.66339	144.333369	223.619894	138.674867	220.972334	283.281889	191.698558	190.09374	165.384639	188.594691	259.557976	295.444971	244.454322	MZ	MZ_constant
hif1ab	125.801546	96.1840507	91.9854124	92.4003221	56.3161759	61.7827121	53.1096812	83.6418885	59.1679434	128.185407	83.9437545	98.5807354	62.1044889	81.2665897	91.4235217	73.3533409	107.108756	109.285462	MZ	MZ_constant
hif1al	30.923285	26.1309271	29.79635	31.7143963	25.9054409	32.4515255	34.0526779	34.4915004	33.2819682	26.2806902	33.7132599	17.1336795	14.5810539	18.8909178	27.6605547	24.3335602	50.1699008	60.3945972	MZ	MZ_constant
hif1an	54.1157487	55.04174	41.5417991	34.457263	33.6489151	29.3311865	34.3650878	58.9229799	32.1725692	38.1874519	42.7637995	41.7167847	39.9628885	29.9403225	48.1365497	35.9713499	44.5954673	54.3231827	MZ	MZ_constant
higd1a	83.6334298	138.438316	94.7054112	95.8289055	108.127058	55.5420341	75.2907833	163.259769	49.5531526	65.7553596	129.648979	70.5212314	98.8271432	54.5341589	122.317128	204.89563	257.618459	164.567289	MZ	MZ_constant
higd2a	8.43362317	27.2428814	35.3599838	31.0286796	28.158088	9.36101698	8.7474769	28.1680587	5.91679434	23.3844509	10.181857	14.6505375	19.4414052	13.1879992	24.7867308	25.7442014	31.0575576	10.8646365	MZ	MZ_constant
hinfp	45.6821255	35.582539	33.8763481	42.8572922	24.0751652	30.5793221	26.8672505	39.3777963	15.1617855	48.0561192	38.2385297	32.7774737	30.7822249	25.6631336	54.9618814	41.6139146	35.0392958	27.1615913	MZ	MZ_constant
hip1	78.7138162	118.423138	93.839957	62.7430758	116.292903	86.1213562	66.2308965	118.420818	60.647142	47.9488511	68.3315738	66.7965184	138.249993	95.5238861	87.4720139	93.1023173	91.1818038	56.5600196	MZ	MZ_constant
hip1rb	10.542029	12.2314978	13.3527212	13.8857627	11.1224447	7.48881358	7.49783734	13.2217418	7.02619328	15.2320735	16.9697617	13.4089665	8.10058551	8.19794545	12.7525934	10.9324691	23.4922551	19.4924361	MZ	MZ_constant
hipk3a	35.8428985	27.2428814	31.0327131	32.9144004	28.2988784	17.4738984	15.9329044	36.7909338	13.3127873	33.1458501	42.990063	18.8718788	17.8212881	16.7523233	33.4082024	45.4931778	60.9205938	42.4999017	MZ	MZ_constant
hipk3b	4.91961352	1.66793151	5.3163612	4.62858756	3.80134187	1.8722034	0.93722967	2.58686253	4.06779611	6.00701491	3.62021583	5.95954068	4.86035131	1.78216205	4.84957777	2.11596176	4.77808579	3.8345776	MZ	MZ_constant
hist1h2a10	3.51400965	9.45161192	7.17090581	4.11430006	8.44742639	4.36847459	11.8715758	22.9943336	19.9691809	6.65062365	4.97779676	6.70448326	23.7617175	8.19794545	10.7768395	11.6377897	12.3433883	18.2142436	MZ	MZ_constant
hist1h2a11	220.679806	394.187815	246.530796	121.543281	285.804593	411.884747	451.43229	954.552274	852.757984	268.170308	305.229447	222.986147	910.505811	314.729819	558.779128	326.563431	184.354477	717.385559	MZ	MZ_constant
hist1h2a3	0	3.33586303	3.70908921	2.40000837	3.80134187	4.36847459	3.43650878	6.89830009	8.13559222	1.8235581	3.16768885	3.72471292	5.40039034	3.92075652	3.59227983	3.52660293	3.18539052	2.23683693	MZ	MZ_constant
hist1h2a6	181.322898	244.073978	208.079905	132.00046	246.101689	415.005086	459.242537	656.775654	850.908986	257.336228	593.036605	218.764806	564.340791	362.848194	359.946439	247.920186	157.676831	651.239096	MZ	MZ_constant
hist2h2l	4.21681158	13.3434521	14.8363568	13.200046	15.3461579	6.24067799	8.7474769	13.2217418	5.54699469	7.50876863	5.43032374	15.1471659	23.7617175	12.8315668	13.6506634	13.7537514	20.3068646	13.4210216	MZ	MZ_constant
HIST2H4B	4.21681158	6.11574889	2.96727137	2.40000837	4.22371319	4.36847459	6.56060767	5.46115424	5.17719505	1.07268123	0.22626349	1.24157097	5.40039034	4.63362134	4.66996378	3.52660293	1.99086908	7.98870333	MZ	MZ_constant
hm13	521.479033	346.373778	338.268936	371.487009	325.648287	312.657967	397.072969	387.167092	275.500736	118.745813	134.626776	112.734644	83.1660112	112.989074	112.617973	100.508183	114.275885	129.416994	MZ	MZ_constant
