Ensembl_Gene_ID	FPKM_(+)4SUTP_512cell_rep1	FPKM_(+)4SUTP_256cell_rep1	FPKM_(+)4SUTP_128cell_rep1	FPKM_(+)4SUTP_512cell_rep2	FPKM_(+)4SUTP_256cell_rep2	FPKM_(+)4SUTP_128cell_rep2	FPKM_(-)4SUTP_128cell	FPKM_(-)4SUTP_256cell	FPKM_(-)4SUTP_512cell
ENSDARG00000011312	3.22583	3.74281	3.68325	2.701	1.86322	2.53684	4.89087	2.36774	1.59771
ENSDARG00000011333	7.37414	9.25205	6.97017	4.20594	4.7059	5.18366	9.75731	7.04694	5.14441
ENSDARG00000011360	3.14253	2.01225	2.05346	0.976641	0.99465	1.35037	3.97155	1.94042	0.759764
ENSDARG00000011370	1.91217	2.77644	2.79346	0.813057	1.06747	0.97687	2.30854	1.20834	0.533494
ENSDARG00000011373	14.9734	17.9141	9.90478	12.7191	16.7452	14.3607	18.353	14.9427	7.98274
ENSDARG00000011376	0.813035	0	0	0.48886	0.094942	0	0	0	0.0215936
ENSDARG00000011404	4.88007	5.29222	3.28217	3.21812	3.91034	2.90854	6.31679	1.42571	1.36588
ENSDARG00000011405	31.1395	42.1286	34.5716	10.5148	10.6949	11.0046	12.295	5.33068	4.44211
ENSDARG00000011408	13.8589	15.8018	14.0664	4.10572	4.63114	5.55275	10.1209	3.69635	2.52257
ENSDARG00000011410	3.90609	1.7459	0.243385	0.894269	0.62769	0.45158	1.06607	0.544301	0.173141
ENSDARG00000011418	16.8234	15.4526	14.6182	3.83571	2.55606	5.33357	3.79008	1.98851	0.881224
ENSDARG00000011445	0.521273	0.35463	0.862185	0.147629	0.76147	0.391535	1.89979	1.12923	0.502816
ENSDARG00000011493	9.84063	11.4221	11.8711	5.2866	3.77512	5.74979	5.26477	2.82418	1.67549
ENSDARG00000011496	5.85384	8.9123	7.03192	2.42412	3.09436	3.51944	9.70989	4.67616	3.47955
ENSDARG00000011498	1.20573	2.26184	2.177	0.361987	0.80047	1.26676	1.97849	0.748933	0.998474
ENSDARG00000011506	1.61874	1.99115	3.61886	1.27261	1.76518	2.11646	1.58266	0.876504	0.369023
ENSDARG00000011510	5.34379	8.04614	4.75045	3.42693	3.28092	4.28452	6.20954	3.33454	1.55947
ENSDARG00000011515	0.614763	0.768463	0.903691	0.417261	0.477417	0.772388	0.868626	0.305735	0.315864
ENSDARG00000011553	3.49816	4.34232	4.88589	1.92882	1.2864	2.74446	4.21751	2.24679	0.82272
ENSDARG00000011555	5.80879	4.33655	5.24628	2.64988	1.4192	3.21504	2.57313	1.31468	0.674292
ENSDARG00000011564	55.0707	25.6649	18.5893	15.3435	7.37079	6.43097	13.37	8.11673	5.4691
ENSDARG00000011573	0.662375	0.73635	0.65077	0.343237	0.435323	0.352564	0.128207	0.142249	0.0925396
ENSDARG00000011583	1.79161	2.59127	1.99222	1.01262	1.30626	1.97292	2.23327	0.739237	0.697039
ENSDARG00000011594	3.36344	3.7643	4.69238	2.71425	2.55961	2.9017	6.07615	3.41536	2.982
ENSDARG00000011597	28.4874	39.6987	32.5091	11.5955	16.1838	17.2897	51.2905	44.4908	31.3688
ENSDARG00000011605	2.92833	4.81412	3.82929	1.22799	1.9367	2.16775	3.11076	1.60986	0.996261
ENSDARG00000011609	8.98169	12.2723	11.8239	3.01047	3.53181	4.28614	12.106	8.76836	4.92215
ENSDARG00000011611	3.9324	5.63437	3.83915	1.03182	1.80437	1.43389	4.98885	1.13631	1.31528
ENSDARG00000011613	14.5008	9.60553	1.96155	9.25824	3.09806	2.21459	2.91053	1.5204	1.16622
ENSDARG00000011637	10.4127	12.4665	11.3641	4.18717	4.66739	5.03567	9.68032	5.00897	4.19704
ENSDARG00000011648	22.2324	19.0116	18.1448	4.88771	4.00056	5.42003	2.27872	0.824079	0.768183
ENSDARG00000011661	2.46563	2.34729	1.92669	0.691035	1.07119	1.32129	1.37236	1.28524	0.478969
ENSDARG00000011662	2.8449	3.69878	3.1048	1.3629	1.69022	2.35559	2.56295	1.14956	0.888321
ENSDARG00000011665	5.51318	4.52758	5.5636	2.49034	2.97929	4.08481	9.16915	5.08355	3.48188
ENSDARG00000011666	4.59858	8.61636	5.58073	1.95508	1.67744	2.37769	4.51195	1.97727	1.17742
ENSDARG00000011673	1.47151	1.76711	2.53415	1.55847	0.603909	1.37427	0.684355	1.14735	0.197139
ENSDARG00000011683	2.45066	2.26227	2.47773	0.86472	0.769077	1.14579	0.736664	0.444451	0.198464
ENSDARG00000011703	0.404226	0.584027	0.71788	0.446087	0.639352	0.582922	1.72723	1.23421	0.889212
ENSDARG00000011727	1.62069	1.17976	1.47759	0.759419	0.292629	0.153339	0.264453	0.150459	0.138222
ENSDARG00000011740	3.82553	4.37853	4.18327	2.83924	2.80797	4.13782	3.40537	1.4003	0.886463
ENSDARG00000011743	9.0932	12.6455	11.1146	2.76328	3.34466	3.53935	7.38616	4.17999	3.08705
ENSDARG00000011764	6.05399	4.88879	4.31133	1.8126	1.38212	1.83395	2.25456	0.840906	0.718747
ENSDARG00000011777	18.7056	14.6362	10.0628	12.2328	10.0799	10.206	12.2169	6.72868	3.56454
ENSDARG00000011783	4.42492	6.07824	5.52725	1.67078	2.25647	3.14911	3.91005	2.00843	1.03517
ENSDARG00000011809	1.7188	1.99506	1.3022	2.05003	1.86128	2.25597	3.82586	1.50516	1.25465
ENSDARG00000011819	3.27989	5.12363	4.19095	2.38819	2.80398	2.79699	5.02535	3.95949	2.69317
ENSDARG00000011824	3.07083	3.38787	1.92628	0.706979	1.21211	0.545211	0.803065	0.371347	0.138714
ENSDARG00000011825	1.0778	1.25713	0.602622	0.605371	0.412502	0.534518	0.527777	0.199316	0.0341822
ENSDARG00000011830	0.680221	0.739106	0.942008	0.150034	0.150359	0.781443	0.566863	0.0235506	0.019796
ENSDARG00000011841	1.95846	5.53494	3.58624	1.37148	0.783438	1.04599	0.940068	1.18255	0.282404
ENSDARG00000011851	0.460135	0.472604	0.332767	0.0583339	0.291008	0.370098	0.190623	0.0636377	0.0997364
ENSDARG00000011855	1.86694	2.92203	0.990473	1.01637	1.51304	1.51692	3.97896	4.20178	2.7977
ENSDARG00000011863	7.93977	8.4293	7.22849	3.64487	5.09752	4.77671	14.0419	7.01716	4.03248
ENSDARG00000011885	5.99695	8.55824	4.30364	2.08088	2.0088	2.46179	3.38052	1.04448	0.834805
ENSDARG00000011890	1.73754	1.48367	1.48389	1.14147	1.23296	0.608288	1.11881	1.5027	1.36764
ENSDARG00000011897	1.37312	2.32445	1.97992	0.942724	1.111	1.04412	2.57205	0.900379	0.945786
ENSDARG00000011909	2.29154	3.07093	2.7771	1.74332	2.18754	2.70576	3.63377	1.67179	1.07735
ENSDARG00000011921	10.0687	7.44793	4.6425	5.00554	3.79748	3.29132	8.52361	3.67923	1.61583
ENSDARG00000011925	1.99316	3.29907	2.60522	0.543723	1.37252	1.5749	2.08226	1.63138	0.696265
ENSDARG00000011931	2.04506	3.04165	1.8326	0.787886	0.632431	1.10737	0.282978	0.138175	0.130274
ENSDARG00000011932	1.70047	2.1127	1.34629	0.449409	1.09325	0.683367	1.45664	1.4148	0.627721
ENSDARG00000011934	7.07746	7.25886	7.44856	6.05384	6.43252	6.88464	9.32127	4.52999	2.86597
ENSDARG00000011945	8.27381	7.37698	10.5706	2.10662	3.14006	4.06694	5.66306	3.4049	2.0167
ENSDARG00000011948	3.75516	3.93254	4.51638	1.91514	2.29784	2.28407	4.03375	2.6116	1.58606
ENSDARG00000011955	1.18491	2.73845	1.02814	0.861857	0.406522	1.11544	1.14423	0.843985	0.504594
ENSDARG00000011958	1.58564	1.23551	0.95825	0.247857	0.491861	0.778535	0.563405	0.187619	0.175406
ENSDARG00000011973	3.06393	3.2335	3.69438	1.98389	2.06722	2.25448	2.36304	0.920358	1.02129
ENSDARG00000012002	5.25226	5.20133	7.70198	1.86263	2.08946	4.12258	3.34533	2.08611	0.972464
ENSDARG00000012005	0.851087	7.52903	3.15499	0.820549	2.05792	0.762413	1.43973	1.29691	1.21958
ENSDARG00000012021	2.05635	2.09622	2.49382	1.46113	2.05309	1.91758	3.06228	1.55783	1.25231
ENSDARG00000012025	1.3923	0.0884935	0.215537	0.829963	0.295696	0.0425566	0.266275	0.156561	0
ENSDARG00000012039	9.71515	1.30704	1.82328	0.567304	0.711266	0.776946	1.26853	0.366669	0.378727
ENSDARG00000012040	8.28639	8.27658	9.01398	4.10386	4.8166	5.63161	9.09107	5.30114	3.38279
ENSDARG00000012044	6.00084	0.523477	0	1.77194	0.0739057	0	0	0	0.0464578
ENSDARG00000012051	3.58823	1.04635	2.50758	0.120402	0.561755	0.691594	0.463289	0.465438	0.108127
ENSDARG00000012073	4.88938	4.35252	1.97668	2.79056	2.53377	1.8078	3.87708	1.61739	1.05215
ENSDARG00000012081	31.5135	29.3272	23.4677	10.2015	9.67495	9.8809	13.5902	7.92532	5.5981
ENSDARG00000012094	1.15576	0.786198	1.98393	0.297942	0.384402	0.283137	0.498506	0.20414	0.0480381
ENSDARG00000012135	5.70245	6.0525	4.13591	2.74303	2.65109	2.34519	8.20296	3.0908	2.61202
ENSDARG00000012140	36.7032	15.2018	4.64612	19.1779	10.5765	4.88073	5.84776	2.88756	1.98758
ENSDARG00000012141	28.1174	31.1489	25.3235	15.1079	19.95	22.2895	39.2083	19.8477	13.5544
ENSDARG00000012177	0.765966	1.62754	1.04664	0.66348	0.637162	0.41943	1.3075	0.564618	0.503516
ENSDARG00000012184	0.335651	0.39556	0.479215	0.232677	0.378475	0.217616	0.397184	0.22484	0.350071
ENSDARG00000012192	2.71245	3.44184	3.23819	1.05401	1.37174	1.00401	2.13719	1.12826	0.494293
ENSDARG00000012194	0.393154	0.495428	0.154951	0.0832464	0.118889	0.243342	0.776606	0.105407	0.0634379
ENSDARG00000012196	4.14786	7.42728	4.63467	1.84739	1.70483	2.12902	5.37686	2.01008	2.30603
ENSDARG00000012199	10.7626	13.098	15.1315	5.45122	7.17134	8.32884	16.1331	7.28182	4.75757
ENSDARG00000012203	2.32408	3.0329	3.16202	0.658702	1.13781	1.24175	2.16535	1.32522	1.02071
ENSDARG00000012215	3.09679	4.324	4.55878	1.6908	2.67541	2.58842	4.05486	2.12964	0.760654
ENSDARG00000012219	7.27276	3.42731	2.76263	3.10548	1.74767	3.37102	2.0799	0.69625	0.436296
ENSDARG00000012222	5.64531	8.1951	6.62713	1.86894	1.69889	3.02088	4.15181	1.57955	1.37844
ENSDARG00000012234	10.7885	10.9527	13.0752	6.4723	4.98126	6.60587	7.22381	1.87774	1.24938
ENSDARG00000012244	19.4377	32.5036	18.2571	2.61205	4.33587	5.61663	11.9254	9.9092	5.73405
ENSDARG00000012248	2.13204	0.470905	0.458211	0.641387	0.170176	0.0998108	0.153797	0.140454	0.0365294
ENSDARG00000012249	0.449934	3.66656	0.18741	0	0.885506	0.991838	4.08371	1.64388	1.43577
ENSDARG00000012256	19.6724	16.2945	10.266	21.0399	19.8778	19.5134	16.2277	8.11809	3.87399
ENSDARG00000012261	10.3422	8.91064	6.53113	3.73459	4.76625	4.92468	3.50745	2.25841	0.975241
ENSDARG00000012274	13.0262	12.9537	11.5536	7.58813	7.88759	19.0386	11.5631	19.6742	2.78118
ENSDARG00000012281	0.708159	0.382313	0	0.280085	0.0670005	0.0336787	0	0.0299952	0.0576809
ENSDARG00000012294	10.2219	9.26831	9.83535	6.8349	4.13793	6.27849	9.05654	5.00794	3.7273
ENSDARG00000012306	0.483884	1.2498	0.983791	0.438349	0.665389	0.342882	0.729001	1.0703	0.274397
ENSDARG00000012314	3.7268	5.74105	4.96686	1.12451	1.86217	2.25533	3.37622	2.39199	1.71951
ENSDARG00000012336	7.02365	6.56175	4.53172	3.48534	1.84421	2.2926	2.7836	1.02337	0.980449
ENSDARG00000012369	26.2071	21.8311	26.626	12.8407	9.678	11.7524	8.6729	5.6665	3.38689
ENSDARG00000012378	0.551775	0.385481	0.957123	0.79707	0.40212	0.330615	0.966232	0.313079	0.0640074
ENSDARG00000012387	4.39386	6.81686	5.15666	2.81989	4.10522	3.7211	6.07331	3.56839	2.40887
ENSDARG00000012389	13.2164	13.6786	11.5886	4.29347	4.17303	4.33067	6.01457	2.87201	1.9752
ENSDARG00000012390	0.729606	0.319374	0.315561	0.469911	0.773737	0.620264	0.148762	0.131972	0.0594753
ENSDARG00000012399	12.7159	14.5795	10.9731	5.03996	4.77806	5.72925	5.80008	2.85738	1.76215
ENSDARG00000012403	0.605306	0.764642	0.325226	0.3573	0.474153	0.826312	1.40945	0.450911	0.058624
ENSDARG00000012407	7.26522	5.72014	9.62283	1.01795	1.99706	2.12761	3.40416	1.96247	0.451389
ENSDARG00000012422	3.18095	0.995794	0.240473	1.00445	0.260253	0.0994288	0.299901	0.127257	0.014905
ENSDARG00000012432	13.7197	14.9818	15.8126	10.5542	9.36433	12.0462	16.889	7.96666	4.71004
ENSDARG00000012458	23.5849	17.3803	16.8989	20.9631	17.3626	18.0964	35.0131	13.9039	8.72407
ENSDARG00000012467	1.8666	2.55547	2.19429	0.754181	1.33136	1.3323	0.8446	1.16003	0.279404
ENSDARG00000012468	1.13701	1.78265	1.48105	0.962894	1.07588	1.73173	2.0063	0.627956	0.680224
ENSDARG00000012482	0.1277	0.106124	0.546059	0.0722238	0.0345597	0.0407143	0.0896278	0.220299	0.0347548
ENSDARG00000012485	8.38982	11.0292	9.61772	3.70339	5.44979	7.15451	11.3457	9.24646	5.16311
ENSDARG00000012493	3.71288	4.82531	3.47223	1.59374	1.51974	2.11442	3.87208	2.44357	1.30511
ENSDARG00000012495	41.2197	29.4867	18.8931	11.7449	10.3896	10.3081	8.90921	3.49946	2.06483
ENSDARG00000012499	2.80318	1.61147	1.03515	0.929906	0.502503	0.57576	1.27642	0.532224	0.431397
ENSDARG00000012505	19.8162	19.834	15.5509	7.94338	7.00282	7.41538	10.6293	3.97361	1.71136
ENSDARG00000012506	1.46396	2.0842	1.03103	0.583875	0.343579	0.296999	0.796616	0.09867	0.185058
ENSDARG00000012513	2.25693	2.35516	2.11781	0.906549	1.64001	1.9849	5.25732	2.51914	1.28231
ENSDARG00000012519	17.8963	21.9109	20.637	11.5796	9.17804	10.5565	34.3847	27.8561	19.7233
ENSDARG00000012524	2.74432	2.26053	3.12634	1.40004	1.63224	2.15495	3.9534	2.64752	1.72168
ENSDARG00000012552	0.228145	0.272772	0.293234	0.328731	0.274629	0.706381	1.21532	0.296065	0.225494
ENSDARG00000012553	25.753	18.5144	19.5308	5.9395	4.55865	7.1287	8.21638	3.96863	2.30762
ENSDARG00000012563	1.8664	1.55324	1.23491	0.225146	0.416323	0.420951	0.483998	0.124511	0.284523
ENSDARG00000012577	16.7542	20.9421	16.6612	6.95313	8.21236	8.95998	29.5122	15.7208	8.35552
ENSDARG00000012588	13.4309	18.7305	18.9147	4.97366	4.61598	5.84979	9.37638	5.56607	3.83961
ENSDARG00000012591	1.46301	1.78892	0.996944	1.06429	0.923624	1.12062	0.810963	0.577532	0.536769
ENSDARG00000012592	1.36162	2.87711	1.22571	0.727845	1.0593	0.879472	1.74338	0.892062	0.899556
ENSDARG00000012603	30.736	27.4654	20.098	9.13321	9.85417	9.93738	16.9228	8.21238	4.53164
ENSDARG00000012625	2.92187	3.69552	2.11602	1.65154	2.06683	2.58665	2.73242	1.9425	0.750416
ENSDARG00000012627	6.98211	7.2599	8.4078	2.42198	3.30602	4.39768	10.2862	4.73101	2.85968
ENSDARG00000012642	0.485408	0.711765	0.374677	0.611628	0.542106	0.560242	0.925529	0.749153	0.580242
ENSDARG00000012656	1.43153	1.28388	1.18251	1.15258	1.5422	1.30312	4.24886	2.0934	1.18794
ENSDARG00000012672	5.00243	3.94361	4.28955	2.5359	2.53365	2.8129	2.65851	1.52936	0.497785
ENSDARG00000012682	25.9922	21.9316	22.2675	14.7543	14.7574	19.6333	34.6249	14.2361	7.14248
ENSDARG00000012684	37.4174	57.7305	47.0243	12.8989	16.3349	21.0316	31.3859	19.1122	10.9261
ENSDARG00000012688	41.7672	29.1916	28.8981	12.5199	8.20321	13.062	12.8339	6.15076	5.71221
ENSDARG00000012699	1.85678	2.22354	2.52292	1.01733	2.24009	2.23607	3.14219	1.95453	1.82092
ENSDARG00000012718	22.8659	28.9704	32.1709	9.67648	9.49684	14.6155	13.4134	10.1124	4.17412
ENSDARG00000012723	5.90629	4.91018	4.46616	4.15993	2.89201	3.08498	7.17733	2.85811	1.62764
ENSDARG00000012738	1.72209	0.850854	1.92045	0.381879	0.479533	0.830489	1.93092	1.75761	0.515868
ENSDARG00000012741	13.7542	18.2054	16.7134	5.99173	9.44378	8.98022	18.7508	12.5022	7.45263
ENSDARG00000012747	6.15145	5.34918	8.1068	1.10204	0.765054	0.885521	3.03951	0.436052	0.472145
ENSDARG00000012777	20.9321	9.36467	8.6817	6.86992	4.58556	4.10914	6.65467	3.9837	0.578234
ENSDARG00000012788	7.95023	0.387901	0.0422919	1.55933	0.119202	0	0	0	0.0907165
ENSDARG00000012790	3.58153	3.58527	2.27462	1.44675	1.25212	1.79699	4.06697	2.4796	0.834955
ENSDARG00000012796	3.47183	3.35568	2.06526	1.60751	1.18786	1.70699	2.1331	0.877694	1.31269
ENSDARG00000012816	2.10716	2.6478	1.65128	0.854226	0.73173	1.00152	0.758153	0.579299	0.573895
ENSDARG00000012818	2.89051	2.55513	2.87502	0.756475	1.25592	1.31653	2.1909	0.82433	0.454211
ENSDARG00000012820	49.2324	28.8228	29.7324	15.8321	9.86343	10.3708	11.4872	4.68771	2.22142
ENSDARG00000012827	4.03117	4.74978	5.08528	1.85758	1.68985	1.49106	3.22885	0.952614	0.852261
ENSDARG00000012840	1.45507	1.28686	2.55489	0.798115	0.86925	1.1927	1.65057	1.09725	0.46559
ENSDARG00000012848	16.6081	23.4093	22.934	4.83936	6.82693	6.81055	13.3701	5.15406	3.66442
ENSDARG00000012860	4.76442	6.31869	6.19352	2.45152	3.87423	4.49868	6.07003	4.20648	3.03835
ENSDARG00000012866	28.564	35.2626	27.5933	5.0639	6.75482	4.42922	13.5124	10.1983	7.4385
ENSDARG00000012871	6.38783	8.75787	5.1601	4.11919	3.46691	5.32725	2.90959	1.74708	1.16998
ENSDARG00000012874	13.8396	15.9828	9.96554	9.08837	5.82929	11.5812	19.0685	8.31959	4.62809
ENSDARG00000012887	1.68182	2.04721	2.23282	0.752021	1.26765	1.02741	1.41327	1.33572	0.386837
ENSDARG00000012892	1.2548	1.81643	0.947838	0.648898	0.435259	0.760897	1.14057	0.819749	0.767446
ENSDARG00000012899	4.53544	1.69891	1.67828	1.17726	0.539127	0.470441	0.832122	0.371246	0.172735
ENSDARG00000012914	2.90952	3.75454	2.61337	1.55716	2.14454	1.89621	1.93587	1.05949	0.524697
ENSDARG00000012927	1.60782	2.409	2.40302	0.317181	0.299923	0.417223	0.858421	0.135211	0.0381249
ENSDARG00000012929	0.715373	1.84709	1.1934	0.792041	3.09786	1.84783	1.42718	0.615143	0.487333
ENSDARG00000012932	3.77693	2.92289	2.86184	1.10673	1.51107	0.917528	2.27459	1.59352	0.36149
ENSDARG00000012942	3.18318	3.82874	3.88197	1.37248	3.7667	1.83094	2.7958	1.55617	1.18793
ENSDARG00000012946	7.59606	5.07586	4.38426	2.84009	2.03801	1.97848	4.06348	2.04699	0.416515
ENSDARG00000012947	3.75833	3.97493	2.3727	1.02811	1.4156	2.64468	2.10114	0.917821	0.226947
ENSDARG00000012953	20.2288	27.1774	23.8068	3.2403	3.26164	5.74639	7.64146	3.32876	2.01748
ENSDARG00000012972	4.05469	5.6258	3.78185	2.89732	3.12702	3.4711	4.03432	0.891381	0.692488
ENSDARG00000012981	8.97698	13.6389	10.7161	3.2418	4.9759	4.80218	5.54583	3.41571	1.97136
ENSDARG00000012982	3.11578	5.118	3.34811	2.07554	2.81968	2.63079	4.97511	3.44333	1.79332
ENSDARG00000012987	3.51443	4.23751	3.84343	1.86971	3.08534	3.13002	3.98252	2.48293	2.24272
ENSDARG00000012990	2.89193	2.36093	0.613638	0.54535	0.472097	0.983917	0.860444	1.10353	0.480457
ENSDARG00000012995	0.896511	2.22339	2.57168	0.483389	0.392282	0.794146	1.07635	1.17958	1.39952
ENSDARG00000013006	5.39662	2.54924	1.20805	1.17085	2.2525	1.40247	4.49398	1.1072	0.775976
ENSDARG00000013007	6.03034	6.61698	5.87489	2.38025	2.63753	3.66197	9.87527	4.62995	3.42358
ENSDARG00000013012	3.19395	0.387126	1.77054	0.836925	0.479383	0.490575	1.73591	0.534917	0.253134
ENSDARG00000013015	1.96432	2.90894	1.55285	0.676415	0.518637	0.863758	1.61724	0.954074	0.785621
ENSDARG00000013022	1.36428	0.825635	1.71631	0.759712	0.683967	1.49794	0.747721	0.391664	0.271997
ENSDARG00000013025	2.82501	2.41841	2.55725	1.38688	1.73029	2.3738	3.51932	2.05474	0.920006
ENSDARG00000013031	37.711	50.6798	48.0086	16.9007	22.1538	21.2429	40.5219	19.806	14.0712
ENSDARG00000013042	7.81027	8.87404	7.25463	2.64106	2.69698	2.77521	2.64198	1.37877	1.04543
ENSDARG00000013050	0.160652	0.588802	0.267016	0.0207437	0.098321	0.158754	0.232376	0.10772	0.0673741
ENSDARG00000013058	3.94027	2.83619	5.87868	0.837131	1.28582	0.728133	2.05866	1.14308	1.13234
ENSDARG00000013063	2.61418	2.30088	4.3743	1.26639	1.88835	2.89583	4.05385	1.64226	0.626003
ENSDARG00000013075	4.3469	5.2083	6.09278	0.762725	0.509224	1.4319	0.965456	0.490798	0.692101
ENSDARG00000013076	4.13389	2.77373	4.36592	2.77903	3.25627	4.0689	5.58227	2.58074	1.67966
ENSDARG00000013078	15.2508	16.1574	12.7586	9.27336	7.7462	10.6355	28.3337	12.6924	8.76917
ENSDARG00000013079	1.11633	1.15327	1.50107	0.598084	0.859624	0.805496	1.29908	0.569801	0.303124
ENSDARG00000013087	1.02105	0.841302	1.58278	0.848914	1.29746	0.988317	1.113	1.08669	0
ENSDARG00000013095	3.39537	4.13737	3.18218	1.63028	2.17994	2.39882	2.07198	1.58225	0.464507
ENSDARG00000013117	14.8655	14.9524	9.86255	2.57386	2.98692	2.54625	5.28321	1.9429	1.36097
ENSDARG00000013122	3.16346	3.12735	2.08005	1.00141	1.67038	1.38824	2.71929	1.27757	0.989523
ENSDARG00000013125	2.50269	0.299855	0	1.18477	0.171922	0	0	0.176172	0
ENSDARG00000013150	9.69901	11.3038	8.03076	2.6972	2.2367	2.11084	4.3785	3.29226	1.69661
ENSDARG00000013161	30.4813	17.728	21.6496	26.82	14.9782	11.3856	19.6906	10.1836	5.63899
ENSDARG00000013175	1.23172	1.24164	1.65526	0.481656	0.417774	0.42926	0.935515	0.17463	0.257407
ENSDARG00000013184	40.6389	50.8586	38.0985	12.1782	10.4207	13.0955	22.0033	13.9238	7.15301
ENSDARG00000013222	1.91111	2.7161	1.87764	0.645688	1.61973	2.44445	1.13028	1.12113	0.575016
ENSDARG00000013224	0.343611	0.468687	0.473727	0.174016	0.442427	0.321884	0.952578	0.392636	0.15849
ENSDARG00000013245	2.12823	2.07946	0.825232	1.00139	1.31775	0.75991	2.35354	1.13196	1.13808
ENSDARG00000013250	2.83392	4.045	2.50903	1.31088	1.42739	1.28092	1.74892	1.19422	0.449963
ENSDARG00000013269	5.11066	5.41829	5.66297	5.06777	4.55486	6.16797	12.954	4.23243	2.60111
ENSDARG00000013274	4.66577	8.54451	6.57058	5.77983	3.96913	5.86953	6.42095	3.03371	1.74257
ENSDARG00000013279	1.79128	0.897551	1.39789	0.197588	0.418221	0.11695	0.245988	0.472409	0.297367
ENSDARG00000013302	4.22244	3.34957	3.97529	0.626377	0.537266	0.623451	0.199754	0.293899	0.159989
ENSDARG00000013307	17.1196	9.98713	8.4901	3.75193	2.77311	2.00759	4.40159	1.30795	0.604529
ENSDARG00000013312	2.03598	4.05075	5.09628	0.57542	1.00662	2.19631	2.04434	0.987253	0.763122
ENSDARG00000013329	4.02758	4.3065	2.48593	1.69271	1.62202	2.06063	1.71866	0.703866	0.533784
ENSDARG00000013346	6.57865	7.76054	6.1609	4.12202	4.42478	5.23383	7.39386	5.0875	3.09769
ENSDARG00000013351	341.611	188.07	93.7859	164.185	87.6984	55.9332	74.3488	32.3649	20.9712
ENSDARG00000013375	8.40753	10.7451	8.38046	3.70832	3.72663	4.52775	8.27044	5.65276	3.12526
ENSDARG00000013379	13.5292	14.6017	11.8344	6.55218	7.63854	8.74645	13.8107	6.65408	3.91975
ENSDARG00000013382	6.21344	5.01088	5.11453	4.00217	2.29282	3.71977	4.16005	2.44289	1.57498
ENSDARG00000013397	3.52823	3.09697	2.93251	1.27043	1.50848	1.2011	3.39768	1.26319	1.89951
ENSDARG00000013434	8.1871	9.33179	9.44158	1.64216	1.64139	2.15323	3.19516	1.88532	1.32206
ENSDARG00000013441	1.28455	0.492834	0.673848	0.417047	0.341104	0.449941	0.735325	0.791255	0.235058
ENSDARG00000013443	7.6548	10.0312	12.2603	4.06158	5.68105	7.49979	14.3202	5.04045	3.67097
ENSDARG00000013453	1.57771	0.757533	0.877326	0.560215	0.833011	0.776219	1.11517	0.332277	0.328735
ENSDARG00000013457	7.28829	9.17451	8.83624	2.59223	2.98711	3.6297	4.77016	2.26113	1.34722
ENSDARG00000013472	1.25733	2.95392	1.8847	0.799432	1.01658	1.02489	2.20687	1.33951	0.502919
ENSDARG00000013475	1.89987	1.48827	0.748714	1.16528	0.635559	0.964507	1.48307	0.54924	0.760103
ENSDARG00000013476	2.33025	1.90523	2.12715	0.900472	0.85194	2.22202	0.937923	0.511636	0.294395
ENSDARG00000013478	11.3024	7.63114	1.8772	4.61731	1.70134	1.02411	1.39093	0.376912	0.786115
ENSDARG00000013479	1.45433	2.3461	1.976	0.30214	0.289053	0.524209	1.55329	0.753644	0.392953
ENSDARG00000013489	11.5719	9.7151	13.8092	3.09283	3.31848	3.1559	3.94629	2.73202	0.667031
ENSDARG00000013492	2.2848	2.70949	2.8187	1.10698	1.53439	1.61529	2.98423	1.86071	1.68006
ENSDARG00000013505	8.2163	7.04644	6.49788	2.70998	3.16851	4.1073	5.24197	2.13621	1.18013
ENSDARG00000013526	0.396417	0.576835	0.557712	0.220473	0.237346	0.278708	0.227054	0.147235	0.213452
ENSDARG00000013528	0.996765	1.08653	1.7596	1.18639	1.0929	1.53836	1.71405	1.26381	0.466463
ENSDARG00000013542	7.45933	8.0392	7.17569	6.38235	9.19512	7.4749	14.3844	6.13133	5.59023
ENSDARG00000013561	1.86816	3.15109	2.01667	1.09203	0.870346	0.990991	1.93648	0.728004	0.414939
ENSDARG00000013575	4.79567	6.13943	4.47699	2.23572	2.76542	2.52726	3.1128	2.07441	1.6554
ENSDARG00000013576	127.465	64.4991	6.85544	62.8787	24.0019	1.73613	0.13799	0.246775	0.122967
ENSDARG00000013581	1.12634	0.62045	1.01768	0.191198	0.488636	0.452701	0.898178	0.531272	0.375884
ENSDARG00000013582	6.89991	10.341	10.262	4.922	4.86867	5.43714	14.5688	7.10293	4.48918
ENSDARG00000013596	0.467964	0.408814	0.250945	0.446459	0.254695	0.320651	0.43938	0.322505	0.0231474
