name	PC1	PC2	PC3	group
atac_L12773	-0.841	-1.34	-0.001	unlabeled
atac_L12774	-2.731	0.191	-1.874	unlabeled
atac_L12775	-2.887	-2.05	0.96	unlabeled
atac_L11634	-7.146	0.597	0.967	unlabeled
atac_L12777	1.473	-0.902	-1.239	unlabeled
atac_L12780	-6.218	-0.119	-0.504	unlabeled
atac_P02441	-3.895	-0.911	0.169	unlabeled
atac_L12782	-4.833	1.808	2.281	unlabeled
atac_L11780	-4.728	0.974	1.73	unlabeled
atac_L12784	0.578	1.776	-2.972	unlabeled
atac_P02443	-0.881	-1.751	0.301	unlabeled
atac_L12787	0.962	1.853	-5.225	unlabeled
atac_L12789	16.402	2.979	-0.867	unlabeled
atac_L11635	-4.875	-0.688	2.297	unlabeled
atac_L12790	-6.411	0.644	0.571	unlabeled
atac_L12791	-0.18	-0.44	1.859	unlabeled
atac_L12792	2.842	-0.21	-0.806	unlabeled
atac_L12793	2.095	-0.012	-0.11	unlabeled
atac_L12794	0.737	-0.089	3.69	unlabeled
atac_P02444	-5.99	-0.088	0.922	unlabeled
atac_P02445	-0.868	-0.449	1.336	unlabeled
atac_L12798	-2.584	-2.572	-0.013	unlabeled
atac_P02446	-1.576	-4.524	-0.479	unlabeled
atac_P02447	-0.825	-1.284	2.201	unlabeled
atac_P02448	-2.623	-1.797	-0.139	unlabeled
atac_P02449	3.186	-4.41	2.025	unlabeled
atac_L12800	7.037	-1.535	-2.689	unlabeled
atac_L12801	-0.22	0.425	-2.127	unlabeled
atac_L12802	2.259	2.889	-5.728	unlabeled
atac_L12803	-5.592	1.287	0.865	unlabeled
atac_L12805	10.613	1.992	-0.695	unlabeled
atac_L12806	-0.953	-2.291	2.879	unlabeled
atac_L12808	3.862	-0.531	-1.458	unlabeled
atac_L12809	0.752	-0.224	-0.052	unlabeled
atac_L12810	-0.192	-2.515	-2.375	unlabeled
atac_L12811	1.224	-0.373	-0.171	unlabeled
atac_L12812	6.933	1.911	1.531	unlabeled
atac_L11781	-4.046	1.325	0.559	unlabeled
atac_P02450	0.344	-1.833	0.982	unlabeled
atac_P02452	-2.495	-0.571	1.442	unlabeled
atac_L12813	2.867	-3.328	1.471	unlabeled
atac_P02453	-1.949	-0.013	2.696	unlabeled
atac_L12816	-1.696	-3.558	-1.034	unlabeled
atac_L11782	-4.947	1.254	-0.288	unlabeled
atac_L12818	2.609	2.668	-0.836	unlabeled
atac_L11783	-4.407	-0.282	1.029	unlabeled
atac_L12819	6.313	1.052	-1.779	unlabeled
atac_L12820	3.734	-3.279	-0.906	unlabeled
atac_L11784	-6.004	1.639	0.684	unlabeled
atac_L12821	1.214	-0.012	-2.075	unlabeled
atac_L11785	-2.469	-0.698	0.418	unlabeled
atac_P02454	-3.674	-1.12	1.211	unlabeled
atac_L11786	-7.393	1.336	0.008	unlabeled
atac_L12824	8.22	0.417	-1.225	unlabeled
atac_L11636	-6.183	0.222	1.416	unlabeled
atac_L12826	-7.091	1.031	0.7	unlabeled
atac_L12827	-6.838	1.993	-0.022	unlabeled
atac_L12828	6.634	0.16	-3.118	unlabeled
atac_L12829	-6.445	1.145	-0.468	unlabeled
atac_L12830	-7.848	1.821	0.099	unlabeled
atac_L12831	-3.329	-0.573	1.624	unlabeled
atac_L12832	-3.122	-0.266	2.212	unlabeled
atac_P02455	-5.103	1.509	-1.359	unlabeled
atac_L12833	-2.796	0.326	2.246	unlabeled
atac_L12834	-6.68	0.368	0.137	unlabeled
atac_L12836	9.911	4.099	-0.409	unlabeled
atac_L12837	-4.352	0.038	0.538	unlabeled
atac_L12838	-6.229	0.633	0.761	unlabeled
atac_L12839	-1.316	0.305	-2.317	unlabeled
atac_P02243	-4.885	0.763	1.868	unlabeled
atac_L11787	-3.192	1.563	-1.749	unlabeled
atac_L11788	-6.214	0.216	0.066	unlabeled
atac_L11789	-2.414	2.045	-2.875	unlabeled
atac_L12840	-1.357	-0.245	1.509	unlabeled
atac_L12841	-5.642	-0.35	-0.042	unlabeled
atac_L11790	-7.162	2.417	0.347	unlabeled
atac_L11791	-5.554	0.404	0.032	unlabeled
atac_L12843	4.402	-1.911	2.174	unlabeled
atac_L12844	3.113	-0.637	2.017	unlabeled
atac_L12845	-0.836	0.461	1.307	unlabeled
atac_P02259	-6.187	0.331	1.071	unlabeled
atac_L11792	-9.796	1.363	-1.171	unlabeled
atac_P02456	-3.833	0.896	2.17	unlabeled
atac_L11793	-7.92	1.366	0.512	unlabeled
atac_L12847	10.155	5.204	0.456	unlabeled
atac_L11794	-6.368	1.985	0.923	unlabeled
atac_L12848	-5.68	-0.054	-0.178	unlabeled
atac_L11795	-10.518	1.389	-1.188	unlabeled
atac_L12850	-4.046	-0.368	1.271	unlabeled
atac_L12851	0.245	-0.418	2.426	unlabeled
atac_L12852	-4.404	0.247	2.293	unlabeled
atac_P02457	-1.58	0.615	-4.106	unlabeled
atac_L12854	1.276	1.516	-0.999	unlabeled
atac_L12855	-3.143	0.624	1.476	unlabeled
atac_L11796	-6.027	1.027	0.922	unlabeled
atac_L12856	1.326	-1.982	0.085	unlabeled
atac_L12857	1.634	-1.046	-2.998	unlabeled
atac_L12858	1.05	-0.069	-2.756	unlabeled
atac_L12859	1.713	0.765	-2.486	unlabeled
atac_L12860	1.196	0.428	-3.214	unlabeled
atac_L11797	-7.429	0.224	0.779	unlabeled
atac_P02459	-0.188	-1.829	1.581	unlabeled
atac_L12861	-2.188	-1.168	1.884	unlabeled
atac_P02460	-0.86	-2.247	2.723	unlabeled
atac_P02461	-3.574	0.16	-0.61	unlabeled
atac_L12862	1.716	-5.362	1.824	unlabeled
atac_P02462	2.962	-4.666	1	unlabeled
atac_L12865	0.892	-4.738	1.017	unlabeled
atac_L12866	1.899	-4.347	2.837	unlabeled
atac_L12867	-6.45	0.771	1.816	unlabeled
atac_L12868	-3.77	0.728	2.358	unlabeled
atac_L12870	-5.84	1.087	-2.012	unlabeled
atac_L12871	-6.82	1.185	-0.423	unlabeled
atac_L12872	-3.709	-0.728	1.315	unlabeled
atac_P02463	-3.717	0.323	1.201	unlabeled
atac_P02464	-4.533	-0.112	-1.494	unlabeled
atac_L12873	-3.085	-2.612	-0.917	unlabeled
atac_L12874	-2.768	-2.651	-0.79	unlabeled
atac_L12875	-1.943	-1.594	1.425	unlabeled
atac_L11798	-1.982	-2.006	1.463	unlabeled
atac_L12876	1.187	-4.904	0.342	unlabeled
atac_P02465	-0.08	-1.385	2.825	unlabeled
atac_P02466	2.2	-2.454	3.323	unlabeled
atac_P02467	-2.601	-0.355	0.891	unlabeled
atac_P02468	-4.856	0.256	-0.144	unlabeled
atac_L12880	-1.879	-3.06	0.659	unlabeled
atac_L12881	1.486	-2.593	4.132	unlabeled
atac_L12883	2.516	-0.39	-2.945	unlabeled
atac_L12884	-0.388	0.799	1.295	unlabeled
atac_L12885	0.18	-0.136	0.243	unlabeled
atac_P02469	-2.893	0.735	-0.509	unlabeled
atac_P02470	2.932	-0.686	0.074	unlabeled
atac_L12886	1.291	0.562	-0.483	unlabeled
atac_L12887	-2.955	0.222	3.118	unlabeled
atac_P02471	-2.998	1.582	2.032	unlabeled
atac_L12888	-1.867	-0.62	2.86	unlabeled
atac_L11799	-0.488	-2.205	-1.927	unlabeled
atac_L11637	-8.996	1.627	0.123	unlabeled
atac_L12890	0.895	0.569	-0.81	unlabeled
atac_L11638	-8.936	1.365	-0.03	unlabeled
atac_L11800	1.106	-2.393	-1.933	unlabeled
atac_L11801	2.118	0.813	-2.544	unlabeled
atac_L11802	-5.314	-0.893	0.1	unlabeled
atac_L11803	5.775	-1.641	-0.747	unlabeled
atac_P02472	-2.38	-0.592	2.488	unlabeled
atac_P02473	-6.699	0.793	0.332	unlabeled
atac_P02474	-6.076	2.185	0.169	unlabeled
atac_L12892	-1.925	-0.605	3.138	unlabeled
atac_L12893	-0.99	0.313	1.064	unlabeled
atac_L12895	3.584	-2.068	-1.429	unlabeled
atac_L12898	1.853	-2.037	0.563	unlabeled
atac_P02475	3.02	-0.726	2.732	unlabeled
atac_P02476	-3.106	1.43	1.908	unlabeled
atac_L11804	-8.092	0.341	0.333	unlabeled
atac_L12902	-8.81	1.772	0.109	unlabeled
atac_P02477	3.189	-0.026	0.404	unlabeled
atac_L12904	-6.199	-0.394	-0.175	unlabeled
atac_L12906	10.259	2.318	-0.618	unlabeled
atac_L11805	-5.541	0.242	1.273	unlabeled
atac_L12907	6.374	1.557	-2.474	unlabeled
atac_L12909	-0.597	2.781	-4.292	unlabeled
atac_L12910	-2.751	0.643	3.959	unlabeled
atac_L11806	0.977	0.555	-1.362	unlabeled
atac_P02478	4.759	0.438	-3.021	unlabeled
atac_L12911	-2.793	1.417	-2.475	unlabeled
atac_L12912	2.059	-0.85	-1.643	unlabeled
atac_L11808	-6.62	1.386	1.49	unlabeled
atac_L12914	8.601	5.266	4.422	unlabeled
atac_P02479	-2.548	-0.763	0.835	unlabeled
atac_L12915	2.65	-2.738	0.622	unlabeled
atac_L12920	9.005	0.489	-1.267	unlabeled
atac_L12921	2.524	-2.718	-6.517	unlabeled
atac_L12922	3.859	0.42	-4.181	unlabeled
atac_L12923	4.264	1.743	0.69	unlabeled
atac_L11809	6.637	1.576	-0.114	unlabeled
atac_L12924	-0.825	-2.188	0.599	unlabeled
atac_L12925	-1.154	-1.012	0.774	unlabeled
atac_P02480	-0.137	0.623	3.789	unlabeled
atac_L12926	-4.87	-0.383	-1.198	unlabeled
atac_L12928	8.076	3.103	-0.15	unlabeled
atac_L12930	7.088	4.064	-3.565	unlabeled
atac_P02481	1.189	-3.421	-0.442	unlabeled
atac_L12933	2.007	-1.306	2.222	unlabeled
atac_P02482	-3.957	-1.159	0.212	unlabeled
atac_L12934	-2.19	-1.17	0.026	unlabeled
atac_L12936	-2.585	-0.116	1.644	unlabeled
atac_L12938	4.28	-1.032	-2.347	unlabeled
atac_L12939	4.29	-1.813	-1.995	unlabeled
atac_L12940	3.207	-0.112	-1.997	unlabeled
atac_P02483	-4.109	1.266	1.742	unlabeled
atac_L12941	-2.009	-1.738	1.953	unlabeled
atac_P02484	-1.558	-1.35	2.609	unlabeled
atac_P02485	-3.729	-0.059	0.41	unlabeled
atac_P02486	-3.141	0.606	1.747	unlabeled
atac_P02487	-3.49	1.041	1.924	unlabeled
atac_L12942	0.741	-2.42	0.35	unlabeled
atac_L12944	6.175	2.069	-3.047	unlabeled
atac_L12946	4.394	1.101	-3.286	unlabeled
atac_L12947	6.639	2.431	-3.492	unlabeled
atac_L11810	3.84	-0.866	-1.255	unlabeled
atac_L12948	-4.185	1.06	-0.486	unlabeled
atac_L12949	0.835	0.401	0.666	unlabeled
atac_L12950	-3.449	1.355	-0.414	unlabeled
atac_L12951	-0.887	0.001	3.796	unlabeled
atac_L12952	8.616	-1.62	6.78	unlabeled
atac_L11811	-5.897	1.108	2.275	unlabeled
atac_L11813	3.498	0.804	-1.536	unlabeled
atac_L12955	14.515	0.269	-0.84	unlabeled
atac_L11814	-9.867	0.587	-2.128	unlabeled
atac_L12956	2.958	1.639	-2.598	unlabeled
atac_L12957	-1.43	-1.025	-1.244	unlabeled
atac_L12959	-7.312	1.232	-0.802	unlabeled
atac_P02488	-1.736	-3.562	-0.881	unlabeled
atac_L12961	-9.296	1.545	-0.311	unlabeled
atac_L12963	6.297	-2.336	1.086	unlabeled
atac_L12965	7.207	-1.294	0.282	unlabeled
atac_L12967	-7.921	-0.542	0.737	unlabeled
atac_L12970	-3.736	1.837	0.549	unlabeled
atac_L12971	0.989	-4.506	-0.065	unlabeled
atac_P02491	-6.605	-0.32	0.551	unlabeled
atac_L12974	2.952	-1.593	-0.726	unlabeled
atac_P02492	1.09	-2.151	-0.674	unlabeled
atac_L12977	-3.115	-0.293	1.994	unlabeled
atac_L12978	-4.135	1.839	1.799	unlabeled
atac_L12979	-0.272	-1.667	1.566	unlabeled
atac_L12980	-4.701	1.093	1.388	unlabeled
atac_L12981	-1.681	0.492	0.555	unlabeled
atac_L12982	4.64	-5.257	0.216	unlabeled
atac_L12983	-3.137	2.29	-0.21	unlabeled
atac_L12984	2.257	4.265	-0.502	unlabeled
atac_P02493	-1.933	-0.832	3.325	unlabeled
atac_L11815	-6.65	1.605	-0.331	unlabeled
atac_L11639	-7.996	-0.056	0.211	unlabeled
atac_L12985	0.072	-2.877	2.127	unlabeled
atac_L12986	-9.386	2.021	-0.117	unlabeled
atac_L12987	-10.104	1.096	-0.677	unlabeled
atac_L12988	-3.567	-0.737	0.861	unlabeled
atac_L12989	5.134	5.381	-2.597	unlabeled
atac_P02494	-8.467	0.634	-0.042	unlabeled
atac_L12990	-4.744	0.407	1.95	unlabeled
atac_L12991	-2.204	-0.069	-0.049	unlabeled
atac_L12992	-7.94	0.669	0.093	unlabeled
atac_L12993	-3.529	-0.156	-0.894	unlabeled
atac_L12994	-9.573	0.796	-1.493	unlabeled
atac_L11640	-9.655	0.382	-1.719	unlabeled
atac_L12997	7.027	0.505	-3.369	unlabeled
atac_L12998	5.566	2.288	3.146	unlabeled
atac_L12999	6.877	1.839	4.799	unlabeled
atac_L13000	6.692	-1.623	6.25	unlabeled
atac_L13001	9.418	-0.222	-2.966	unlabeled
atac_L13002	6.478	0.556	-3.321	unlabeled
atac_L13004	12.202	-1.381	-0.709	unlabeled
atac_L13005	8.059	-0.335	-0.279	unlabeled
atac_L13006	8.53	3.657	3.036	unlabeled
atac_L13007	10.714	3.479	2.55	unlabeled
atac_L13010	4.198	-3.205	0.437	unlabeled
atac_L13011	1.941	-2.854	2.67	unlabeled
atac_L13012	-4.937	-0.61	-1.832	unlabeled
atac_L13014	7.134	2.326	2.776	unlabeled
atac_L13015	9.568	2.121	1.534	unlabeled
atac_L13016	-7.278	0.57	1.241	unlabeled
atac_L13017	11.897	5.553	4.151	unlabeled
atac_L13018	-1.259	-2.126	-0.223	unlabeled
atac_P02496	2.014	2.026	-2.058	unlabeled
atac_L13019	14.069	3.324	4.161	unlabeled
atac_L11641	-5.775	0.976	2.185	unlabeled
atac_P02497	-1.699	-0.439	0.943	unlabeled
atac_P02500	12.758	3.369	0.939	unlabeled
atac_L13025	-2.948	1.138	1.139	unlabeled
atac_L13028	7.295	-1.232	-1.473	unlabeled
atac_L13030	1.247	-0.677	-2.682	unlabeled
atac_L13031	2.229	-0.481	-3.067	unlabeled
atac_L13032	4.357	-2.875	-1.495	unlabeled
atac_L13033	5.688	-1.38	-1.961	unlabeled
atac_L13034	5.409	0.33	-4.594	unlabeled
atac_L13035	3.149	0.57	-4.657	unlabeled
atac_L13036	2.829	0.864	-4.284	unlabeled
atac_L13038	3.91	1.274	-0.055	unlabeled
atac_L13039	9.778	0.797	1.461	unlabeled
atac_L13041	3.675	1.323	-2.473	unlabeled
atac_L13042	1.476	0.768	-2.977	unlabeled
atac_L13043	-3.197	-1.225	-3.178	unlabeled
atac_L13044	5.691	1.072	-4.226	unlabeled
atac_L13045	4.673	1.356	-4.282	unlabeled
atac_L13047	-0.433	1.76	-0.067	unlabeled
atac_L13048	-2.972	-0.025	-0.648	unlabeled
atac_L13051	-5.091	0.904	-4.04	unlabeled
atac_L13052	5.152	2.021	-6.201	unlabeled
atac_L13053	8.314	0.683	-3.871	unlabeled
atac_L13054	-3.425	-0.299	-4.259	unlabeled
atac_L13055	-2.216	0.296	-4.516	unlabeled
atac_L13056	-1.837	0.473	-5.029	unlabeled
atac_L13057	0.703	2.289	-4.031	unlabeled
atac_L13058	2.788	2.11	-3.281	unlabeled
atac_P02501	-2.583	0.695	-1.84	unlabeled
atac_P02502	-6.257	-0.074	0.135	unlabeled
atac_L13062	-6.944	1.863	0.474	unlabeled
atac_L13063	1.38	0.091	-3.931	unlabeled
atac_L13064	1.835	-1.01	-0.454	unlabeled
atac_P02503	-5.292	1.538	-0.095	unlabeled
atac_L13065	-1.114	1.306	-0.998	unlabeled
atac_L13066	-0.141	-0.59	-0.08	unlabeled
atac_L13067	-9.313	1.55	-0.647	unlabeled
atac_L11816	-0.72	-2.299	1.801	unlabeled
atac_L13068	5.292	2.348	2.714	unlabeled
atac_L13069	4.882	1.589	1.047	unlabeled
atac_L13070	-0.924	-0.214	-0.477	unlabeled
atac_L13071	4.013	0.971	0.94	unlabeled
atac_P02505	2.274	0.034	1.103	unlabeled
atac_P02506	-5.085	-0.108	1.48	unlabeled
atac_L13072	2.448	-5.682	-0.922	unlabeled
atac_L13074	-2.835	-0.617	1.783	unlabeled
atac_L13075	2.146	-2.285	-0.576	unlabeled
atac_L11817	10.065	5.536	3.757	unlabeled
atac_L13076	-7.033	-0.05	-0.765	unlabeled
atac_P02508	-4.029	1.851	1.333	unlabeled
atac_L11818	-6.392	-0.037	-1.574	unlabeled
atac_L13078	-0.876	0.651	1.449	unlabeled
atac_L13079	-0.283	4.008	-0.43	unlabeled
atac_L13080	-8.73	1.403	-0.593	unlabeled
atac_P02509	-6.182	1.484	2.019	unlabeled
atac_L13081	-6.883	1.028	-1.355	unlabeled
atac_L13082	-8.213	1.464	-0.832	unlabeled
atac_L13083	2.905	0.884	-1.68	unlabeled
atac_L13084	-6.191	0.444	-0.084	unlabeled
atac_L13085	-4.328	-1.947	-0.124	unlabeled
atac_L11819	-1.774	-0.434	4.776	unlabeled
atac_L13086	-6.383	0.485	-0.813	unlabeled
atac_L13087	-6.511	1.08	-1.151	unlabeled
atac_L13088	-6.364	1.514	-0.573	unlabeled
atac_L13089	-7.585	-0.693	0.315	unlabeled
atac_L13090	-6.676	1.801	-0.525	unlabeled
atac_L13091	-7.84	1.015	-0.547	unlabeled
atac_L13092	-6.139	2.199	0.155	unlabeled
atac_L13093	8.876	4.476	-1.564	unlabeled
atac_L13095	3.932	2.708	-0.922	unlabeled
atac_L13096	-4.802	0.285	-1.173	unlabeled
atac_L13097	-3.679	0.251	-1.099	unlabeled
atac_L11821	-0.532	-1.547	-0.5	unlabeled
atac_L11822	0.275	-1.695	0.096	unlabeled
atac_L13098	-7.645	1.906	-0.026	unlabeled
atac_L13099	-6.476	0.788	0.342	unlabeled
atac_L13100	-7.599	1.457	0.435	unlabeled
atac_L13102	2.99	-0.929	-3.15	unlabeled
atac_L13103	-0.485	-1.738	0.869	unlabeled
atac_L13104	-4.367	-0.311	2.548	unlabeled
atac_L13105	-2.757	-1.146	2.781	unlabeled
atac_L11823	-5.655	0.078	1.558	unlabeled
atac_L13106	-5.377	0.879	0.536	unlabeled
atac_P02510	-4.891	-0.114	0.772	unlabeled
atac_L13108	10.785	3.469	0.033	unlabeled
atac_L13109	8.749	2.855	-0.271	unlabeled
atac_P02512	-3.432	-0.408	0.893	unlabeled
atac_L13112	-3.129	-1.479	2.47	unlabeled
atac_L13113	-4.593	-0.804	-1.898	unlabeled
atac_P02513	-3.509	-0.91	1.155	unlabeled
atac_L13114	2.844	2.308	-0.922	unlabeled
atac_L13115	1.448	-0.042	0.921	unlabeled
atac_L11824	-3.379	-1.937	2.3	unlabeled
atac_L13117	-7.626	1.458	0.093	unlabeled
atac_L13120	-7.11	0.192	-0.214	unlabeled
atac_P02514	-6.254	-0.04	1.537	unlabeled
atac_L13121	-8.062	1.375	-1.013	unlabeled
atac_L13122	-8.727	-0.423	-0.675	unlabeled
atac_L13123	-5.929	-0.201	0.911	unlabeled
atac_L13124	-11.296	0.707	-1.78	unlabeled
atac_L13125	-5.369	-0.5	0.256	unlabeled
atac_L13126	-5.854	0.68	0.912	unlabeled
atac_L13127	-4.766	-0.735	1.402	unlabeled
atac_L13128	-4.462	-0.131	1.304	unlabeled
atac_L11825	-4.555	0.952	-0.253	unlabeled
atac_L11826	-9.648	1.164	-0.221	unlabeled
atac_L13130	-10.191	1.008	-0.666	unlabeled
atac_L13131	-8.753	0.081	-1.78	unlabeled
atac_L13132	-4.125	0.881	0.097	unlabeled
atac_L13133	-6.661	2.461	-3.739	unlabeled
atac_L13134	-5.323	0.814	1.133	unlabeled
atac_L11827	-1.908	-0.209	3.645	unlabeled
atac_L13135	-6.939	0.685	0.636	unlabeled
atac_L13136	0.85	0.408	-1.718	unlabeled
atac_L13137	0.643	1.903	-0.769	unlabeled
atac_L13138	-2.751	2.238	-1.928	unlabeled
atac_L13139	-9.169	-0.506	-2.221	unlabeled
atac_L13140	-7.096	1.229	-0.905	unlabeled
atac_L13141	2.118	2.497	-1.077	unlabeled
atac_L13142	9.679	-0.817	0.775	unlabeled
atac_L13144	3.533	0.421	-1.302	unlabeled
atac_L13145	-3.132	-2.371	-1.004	unlabeled
atac_L13147	-2.85	-1.293	-1.855	unlabeled
atac_L13148	-6.417	1.415	-0.596	unlabeled
atac_L13149	-0.669	-1.689	-0.084	unlabeled
atac_L13150	-1.984	-0.643	0.523	unlabeled
atac_L13151	-7.934	1.724	-0.095	unlabeled
atac_P02515	-1.029	1.266	-0.14	unlabeled
atac_L13152	-0.654	0.504	0.672	unlabeled
atac_L13153	-1.268	-0.006	-1.478	unlabeled
atac_L13154	-3.763	0.035	-0.955	unlabeled
atac_L13155	-0.766	-0.453	-0.508	unlabeled
atac_P02516	-5.602	0.438	0.281	unlabeled
atac_L13156	-5.5	-0.386	-2.676	unlabeled
atac_L11829	0.342	-1.091	2.345	unlabeled
atac_P02517	-6.041	1.142	0.447	unlabeled
atac_L11830	-3.139	1.038	-1.889	unlabeled
atac_L11831	-4.722	2.024	-1.086	unlabeled
atac_P02518	-7.877	-0.605	-0.297	unlabeled
atac_L13157	-3.784	-0.495	1.228	unlabeled
atac_L13158	-3.573	-0.121	-1.657	unlabeled
atac_L13159	-2.345	-0.043	-1.894	unlabeled
atac_L13160	-6.229	0.15	0.396	unlabeled
atac_L13161	-4.909	-1.277	-0.628	unlabeled
atac_L13162	1.195	2.645	-2.666	unlabeled
atac_L13163	-8.346	-1.445	-0.689	unlabeled
atac_L13164	-0.268	-2.045	0.232	unlabeled
atac_L13165	-2.448	-0.395	-1.698	unlabeled
atac_L13166	-6.717	0.688	0.305	unlabeled
atac_L13167	-1.805	0.598	-0.784	unlabeled
atac_L13168	-3.443	2.207	-0.634	unlabeled
atac_L13169	-8.215	0.312	-0.289	unlabeled
atac_L13170	-7.702	1.414	-0.369	unlabeled
atac_L13171	-3.205	0.201	2.21	unlabeled
atac_L13172	-5.191	-0.514	0.142	unlabeled
atac_L13173	-2.496	-0.321	1.512	unlabeled
atac_L13175	-0.178	5.043	-3.578	unlabeled
atac_L13176	-9.147	1.65	-0.676	unlabeled
atac_L13177	2.148	1.912	-2.179	unlabeled
atac_L13178	2.252	2.049	-5.242	unlabeled
atac_L13181	-6.448	-1.208	-0.151	unlabeled
atac_L13182	-8.412	1.621	-0.536	unlabeled
atac_L13183	-6.521	1.693	0.201	unlabeled
atac_P02520	-6.16	1.068	1.112	unlabeled
atac_L13184	-5.824	1.532	-1.398	unlabeled
atac_L13185	-8.367	0.152	-0.323	unlabeled
atac_L13186	0.723	-3.661	1.975	unlabeled
atac_L13187	-11.407	0.875	-1.752	unlabeled
atac_L13188	-6.541	0.929	0.858	unlabeled
atac_L13189	-1.798	2.305	0.854	unlabeled
atac_L13190	-2.549	1.984	1.659	unlabeled
atac_P02521	-6.765	1.378	-0.744	unlabeled
atac_L13193	-5.594	-0.866	-0.166	unlabeled
atac_L11834	-7.504	0.803	-0.666	unlabeled
atac_L11835	-7.797	1.354	-1.36	unlabeled
atac_P02260	-2.643	-0.384	2.067	unlabeled
atac_L11609	-6.548	-0.171	1.143	unlabeled
atac_L11836	6.326	1.557	-1.423	unlabeled
atac_L11838	-5.069	0.06	2.115	unlabeled
atac_L11642	-8.467	1.912	-0.527	unlabeled
atac_L11839	-9.673	0.473	-1.51	unlabeled
atac_L11840	-4.315	0.412	0.475	unlabeled
atac_L11841	1.375	-3.438	3.864	unlabeled
atac_L11610	-7.656	-0.747	-0.634	unlabeled
atac_L11842	-2.626	2.18	-1.606	unlabeled
atac_L11843	-4.675	1.172	-2.913	unlabeled
atac_L11844	-6.798	1.438	-2.413	unlabeled
atac_L11845	-6.072	1.063	-0.912	unlabeled
atac_L11846	-4.971	0.726	-0.125	unlabeled
atac_L11847	0.254	-2.493	0.882	unlabeled
atac_L11848	1.935	-4.273	0.269	unlabeled
atac_L11849	2.146	-0.138	-0.811	unlabeled
atac_L11850	1.03	1.604	-1.679	unlabeled
atac_P02239	-6.723	0.046	0.829	unlabeled
atac_L11851	6.015	-1.763	-2.511	unlabeled
atac_L11852	-3.346	1.003	2.671	unlabeled
atac_L11853	2.986	5.423	0.096	unlabeled
atac_L11854	6.669	0.918	-2.382	unlabeled
atac_L11855	5.945	2.336	-1.329	unlabeled
atac_L11856	-4.827	0.535	3.536	unlabeled
atac_L11643	0.095	1.304	-0.791	unlabeled
atac_L11644	1.158	2.081	-0.972	unlabeled
atac_L11857	-3.948	-2.498	0.321	unlabeled
atac_L11858	8.928	0.752	0.589	unlabeled
atac_L11859	4.308	0.138	0.468	unlabeled
atac_P02240	-7.387	0.812	0.076	unlabeled
atac_L11861	-4.57	-0.133	0.785	unlabeled
atac_L11862	-3.308	1.776	2.881	unlabeled
atac_L11863	-6.25	0.488	1.151	unlabeled
atac_L11864	-6.082	0.886	1.467	unlabeled
atac_L11866	-4.615	0.185	2.363	unlabeled
atac_L11867	-1.344	1.541	-0.824	unlabeled
atac_P02263	-2.8	-0.006	-2.148	unlabeled
atac_P02264	0.425	1.759	-1.537	unlabeled
atac_L11645	-2.02	2.955	-0.417	unlabeled
atac_L11871	5.004	-3.309	0.887	unlabeled
atac_L11646	2.778	1.542	0.595	unlabeled
atac_L11872	0.202	0.905	-4.378	unlabeled
atac_P02265	3.314	0.173	-2.584	unlabeled
atac_L11873	-7.53	1.706	0.944	unlabeled
atac_L11874	-5.362	3.186	1.098	unlabeled
atac_L11875	-3.136	0.297	0.923	unlabeled
atac_L11876	-3.343	-0.787	2.24	unlabeled
atac_L11877	-5.889	0.931	-0.195	unlabeled
atac_L11878	-0.221	0.99	-3.063	unlabeled
atac_L11880	-1.434	-0.63	2.689	unlabeled
atac_L11647	-1.305	0.113	-0.908	unlabeled
atac_L11648	-1.421	0.508	-0.872	unlabeled
atac_L11881	0.075	1.548	-0.559	unlabeled
atac_L11649	-9.191	1.478	-1.059	unlabeled
atac_L11882	-3.213	0.044	0.499	unlabeled
atac_L11883	-4.508	0.67	2.129	unlabeled
atac_L11884	13.318	1.346	-1.53	unlabeled
atac_L11886	-6.643	1.824	0.548	unlabeled
atac_L11887	-1.408	1.366	1.984	unlabeled
atac_L11888	2.331	-0.929	0.82	unlabeled
atac_L11889	-3.626	0.33	2.61	unlabeled
atac_P02266	-3.307	0.607	1.662	unlabeled
atac_L11890	-2.909	-0.75	2.007	unlabeled
atac_L11650	-6.075	-0.011	0.601	unlabeled
atac_L11891	-6.046	0.51	1.398	unlabeled
atac_P02267	-6.89	1.499	1.885	unlabeled
atac_L11892	-7.454	1.485	1.161	unlabeled
atac_L11893	-3.602	0.108	2.527	unlabeled
atac_L11894	2.101	-2.954	2.528	unlabeled
atac_L11895	-2.639	-0.884	0.436	unlabeled
atac_L11898	-3.954	0.139	1.46	unlabeled
atac_L11899	-6.559	1.042	0.381	unlabeled
atac_L11900	-2.256	-1.675	1.48	unlabeled
atac_L11901	-1.844	-1.743	0.975	unlabeled
atac_L11902	-0.425	1.126	-1.196	unlabeled
atac_L11903	-3.102	1.287	-2.213	unlabeled
atac_L11904	-1.112	1.1	1.894	unlabeled
atac_L11651	-7.559	0.536	-0.469	unlabeled
atac_L11905	-8.26	-0.756	-3.131	unlabeled
atac_L11652	-5.265	1.94	0.232	unlabeled
atac_L11653	-7.49	1.586	0.59	unlabeled
atac_L11654	-9.064	0.838	-0.27	unlabeled
atac_L11906	-7.36	1.983	-1.164	unlabeled
atac_L11907	-5.686	1.497	0.799	unlabeled
