name	PC1	PC2	PC3	PC4	PC5	PC6	category
atac_L39144	0.709	0.401	0.837	1.361	-0.261	0.662	enh
atac_P06916	-2.681	-0.174	1.275	-0.237	0.002	-0.015	enh
atac_L39150	1.563	1.938	1.859	0.894	0.117	-1.019	enh
atac_L39151	-1.644	0.783	0.849	0.89	-1.817	-0.056	enh
atac_L39152	-0.992	-1.217	2.176	0.652	-0.57	-0.486	enh
atac_L39153	7.55	4.169	1.164	2.069	0.375	-0.072	enh
atac_L39163	-0.767	1.294	0.071	-0.452	-0.226	-0.309	enh
atac_L39164	-2.555	0.638	1.789	2.966	-1.378	0.229	enh
atac_L39165	-2.869	-1.83	1.333	2.337	1.635	0.112	enh
atac_P06924	-1.83	0.698	0.259	-0.576	-0.435	-0.177	enh
atac_L39174	-1.632	-1.29	1.342	1.198	-0.286	-0.185	enh
atac_P06927	-1.144	0.864	-0.09	-0.66	0.111	-0.782	enh
atac_L39177	-2.218	-0.998	1.765	-0.92	1.269	0.632	enh
atac_P06928	0.054	1.475	1.504	0.062	-0.142	-0.736	enh
atac_P06932	0.987	0.128	1.55	-0.041	-0.95	-0.255	enh
atac_P06934	-2.306	-0.264	1.775	-0.326	-0.048	-0.935	enh
atac_P06935	-3.699	0.363	0.77	-0.379	0.305	-0.372	enh
atac_L39185	-0.137	0.268	-0.075	-0.17	-1.144	-1.033	enh
atac_P06936	-1.253	1.209	1.439	1.958	-0.572	0.78	enh
atac_L39187	0.531	1.294	-0.355	-0.194	0.522	-1.751	enh
atac_P06938	-5.484	-0.451	-0.026	0.309	-0.167	-0.592	enh
atac_L39188	-3.877	-0.454	0.671	2.991	0.375	0.782	enh
atac_L39202	-3.573	0.847	0.977	1.061	-0.466	0.348	enh
atac_L39203	-0.533	1.978	-0.64	-0.534	0.003	-0.319	enh
atac_P06941	0.403	0.363	0.637	-0.032	-1.329	1.005	enh
atac_L39204	2.156	2.59	-0.566	-0.059	0.469	-0.447	enh
atac_P06942	-0.355	-0.072	1.619	-1.222	0.211	-0.938	enh
atac_P06944	-1.519	-0.348	2.056	-0.569	-0.649	-0.32	enh
atac_P06946	1.636	1.87	1.118	-0.513	-1.453	-1.737	enh
atac_P06947	0.986	0.953	0.938	-1.443	-1.156	0.662	enh
atac_L39206	-0.681	0.6	0.344	-0.133	2.783	-1.756	enh
atac_L39207	-0.056	1.176	1.558	-1.406	-0.541	0.555	enh
atac_L39211	-4.242	-0.6	-0.794	-0.296	0.337	0.051	enh
atac_L39212	-6.007	-0.334	-1.209	0.197	0.089	0.14	enh
atac_L39214	1.264	1.813	0.77	-1.169	-0.289	0.319	enh
atac_P06950	-1.432	0.544	0.586	-0.53	1.409	-0.618	enh
atac_L39218	-3.564	0.226	-0.145	0.338	-0.804	-0.756	enh
atac_L39219	-2.277	0.437	1.389	-0.347	0.487	-1.249	enh
atac_L39220	-4.597	0.451	0.199	0.969	0.504	-0.707	enh
atac_P06951	-2.328	-0.09	1.268	0.373	-0.225	-0.936	enh
atac_L39221	0.975	1.508	1.125	0.181	0.446	1.2	enh
atac_P06952	-0.824	1.221	0.298	0.873	-1.167	-0.673	enh
atac_L39222	-2.244	1.344	-1.038	-0.129	-1.256	0.131	enh
atac_L39223	-0.698	-0.481	1.89	-0.765	0.062	-1.275	enh
atac_L39226	1.905	3.556	-0.692	-0.099	-0.619	-1.966	enh
atac_L39230	-1.546	-0.231	2.724	3.011	0.934	0.889	enh
atac_P06956	-0.142	0.788	2.198	2.037	1.014	0.252	enh
atac_L39232	4.603	2.812	2.236	2.07	0.446	-0.329	enh
atac_L39235	0.024	-0.42	1.75	-1.457	-0.706	0.568	enh
atac_L39236	-4.173	-0.48	0.456	2.1	0.707	-0.253	enh
atac_P06957	0.434	0.468	-0.739	-0.755	0.011	0.251	enh
atac_L39238	-5.919	-1.691	-0.725	-0.038	0.449	0.376	enh
atac_L39239	-6.038	-0.859	-0.355	0.134	-0.084	-0.018	enh
atac_L39241	-3.876	1.329	0.111	-0.214	0.137	-1.084	enh
atac_L39242	-4.191	-2.51	-0.397	0.974	-0.524	0.196	enh
atac_L39253	0.762	1.045	1.851	-1.046	0.785	0.311	enh
atac_P06958	0.528	0.943	0.64	-0.465	1.266	0.531	enh
atac_L39259	-0.657	0.251	1.931	-0.895	-0.354	-1.297	enh
atac_L39262	3.373	2.474	1.01	0.795	0.839	0.165	enh
atac_P06959	0.052	0.605	1.331	-0.561	0.388	-0.771	enh
atac_L39263	6.361	3.81	-0.563	-0.037	-0.687	1.381	enh
atac_L39264	5.124	2.856	-0.447	-1.11	1.716	0.113	enh
atac_L39266	2.676	2.915	-0.385	-0.833	0.696	-0.58	enh
atac_L39268	-2.149	-0.148	0.535	0.39	0.982	-1.242	enh
atac_L39273	-5.697	-1.062	0.068	0.785	1.188	-0.724	enh
atac_L39275	5.139	3.972	0.81	-0.622	-0.315	0.068	enh
atac_L39276	0.169	2.396	1.22	0.597	-0.46	-1.3	enh
atac_L39277	-2.093	0.961	1.26	-1.247	-0.013	1.152	enh
atac_L39279	-1.969	1.472	1.6	-1.069	-0.067	0.286	enh
atac_L39298	2.311	2.203	-1.154	-1.037	-0.817	0.174	enh
atac_L39300	-0.046	1.152	1.527	-0.968	-0.098	-1.269	enh
atac_P06962	-1.162	1.072	2.351	0.449	0.41	0.27	enh
atac_L39307	0.575	1.555	-0.375	-0.795	0.359	-0.097	enh
atac_L39312	1.791	1.379	0.093	0.04	-1.144	0.708	enh
atac_P06966	-3.633	0.142	1.242	1.608	0.884	1.009	enh
atac_L39321	1.358	0.687	-0.174	-0.218	-1.132	-0.893	enh
atac_L39322	-3.506	-0.355	-0.599	-0.032	-0.069	-0.83	enh
atac_L39328	-6.27	-1.145	-0.279	0.15	0.282	-0.073	enh
atac_P06970	-3.847	0.272	0.459	-0.402	0.044	-0.339	enh
atac_L39337	0.887	0.583	-0.296	-1.506	-0.267	1.443	enh
atac_L39339	-0.827	0.84	1.196	-1.032	0.484	-1.198	enh
atac_L39341	3.403	1.824	-0.115	1.101	-0.26	-0.923	enh
atac_L39342	6.22	4.421	-0.361	-0.051	-0.556	0.255	enh
atac_L39345	3.999	3.032	-0.35	0.244	-1.646	-1.193	enh
atac_L39346	0.514	-0.835	2.393	-1.978	0.432	0.817	enh
atac_L39347	-0.357	-0.011	1.49	-1.555	-1.243	0.701	enh
atac_L39348	-1.159	-1.021	2.56	-1.499	0.21	0.315	enh
atac_L39351	-2.316	-0.617	1.133	-0.747	0.511	-0.876	enh
atac_L39354	3.435	1.577	1.266	-0.529	-0.179	0.247	enh
atac_L39355	-1.559	1.182	-0.149	-0.092	-0.872	-1.381	enh
atac_L39356	1.519	1.515	2.088	-0.704	-1.017	0.673	enh
atac_L39359	-0.585	0.008	0.008	0.109	-0.837	0.513	enh
atac_L39360	-3.289	-0.033	-1.635	0.245	1.047	-0.819	enh
atac_L39380	-2.409	-0.154	0.167	-0.55	-0.777	-1.301	enh
atac_P06976	-0.417	-0.437	0.167	-0.838	-0.969	-0.081	enh
atac_P06979	-2.258	-1.15	1.713	-0.471	0.009	0.461	enh
atac_P06980	-3.131	-0.507	0.456	-0.3	-0.396	-0.958	enh
atac_L39388	0.58	0.328	0.456	-1.065	-0.93	0.391	enh
atac_L39394	2.761	3.939	-1.307	0.386	1.168	0.927	enh
atac_P06982	-2.3	0.121	1.712	-1.566	0.46	0.173	enh
atac_P06983	-0.242	0.804	1.375	-0.438	-0.876	-0.392	enh
atac_P06985	-0.893	0.554	1.683	-1.208	0.824	-0.285	enh
atac_P06987	-0.925	0.461	1.272	1.288	-0.997	0.778	enh
atac_P06988	2.226	0.844	1.388	1.408	-0.343	-1.366	enh
atac_L39410	8.574	3.391	-0.02	2.373	-1.103	-0.002	enh
atac_L39417	0.04	1.495	0.264	2.368	0.843	0.495	enh
atac_L39418	4.937	1.222	-0.544	-0.339	0.755	-1.294	enh
atac_L39425	-0.392	-0.176	1.52	-1.825	1.143	0.994	enh
atac_L39443	0.665	-0.158	0.724	-1.688	0.065	1.267	enh
atac_L39445	1.641	0.685	-0.129	-1.225	0.576	0.884	enh
atac_L39448	-0.182	0.737	-0.685	-0.661	-0.757	0.067	enh
atac_L39449	-1.351	1.288	2.552	0.229	-0.328	0.388	enh
atac_L39453	0.667	-0.73	-2.432	1.71	0.535	0.031	enh
atac_L39456	0.822	-0.278	0.804	-0.777	0.171	1.016	enh
atac_L39460	-0.066	0.519	1.508	-0.703	0.419	0.25	enh
atac_P06993	-2.439	-0.804	1.091	0.133	-2.156	0.431	enh
atac_P06996	-0.822	0.31	1.129	-1.363	0.306	0.352	enh
atac_P06997	-1.056	-0.275	2.627	-1.14	0.783	0.57	enh
atac_L39464	-0.428	1.399	-1.201	-0.035	0.016	-1.43	enh
atac_P06999	-1.015	0.423	-0.306	0.673	-0.85	0.185	enh
atac_L39465	1.944	0.213	-0.849	0.037	0.369	-1.011	enh
atac_P07000	-1.563	-0.06	0.88	-0.982	-0.54	0.669	enh
atac_P07001	-0.279	-0.701	0.754	-0.242	-1.29	-1.022	enh
atac_P07002	-0.778	-0.365	0.6	0.255	-0.009	0.25	enh
atac_P07003	-0.688	0.76	1.411	1.4	-0.055	0.988	enh
atac_L39467	-0.416	1.702	0.096	-0.555	-0.281	-1.028	enh
atac_P07004	1.388	0.184	-0.792	-0.183	-0.553	1.444	enh
atac_L39471	2.745	2.255	-1.563	-1.172	0.159	1.419	enh
atac_L39472	-2.715	-0.498	-0.111	-0.847	0.927	0.344	enh
atac_P07007	-4.245	-0.012	0.832	0.663	1.123	-0.74	enh
atac_L39473	2.226	0.526	-0.807	-0.636	0.196	-1.011	enh
atac_L39475	-0.077	-0.253	0.07	0.057	-1.025	-1.326	enh
atac_L39476	0.461	2.363	0.209	-1.349	1.642	0.107	enh
atac_L39480	-0.445	0.432	-0.488	0.581	0.618	-0.901	enh
atac_L39485	-2.799	1.014	0.369	-0.444	-0.159	-0.122	enh
atac_L39489	-0.829	-0.167	-0.196	-0.772	-1.327	-0.009	enh
atac_L39490	2.779	3.019	-0.062	-1.835	0.268	1.145	enh
atac_L39497	-2.444	-0.011	0.879	-0.535	-0.367	-1.012	enh
atac_P07011	0.403	0.621	0.533	-0.442	-0.215	-0.049	enh
atac_L39506	2.161	1.73	-0.599	-0.659	-0.458	-0.977	enh
atac_L39514	-1.815	1.135	0.474	-1.038	-0.683	0.29	enh
atac_L39517	3.049	1.851	-1.256	-0.488	-0.832	0.663	enh
atac_P07017	0.561	0.607	2.37	-1.67	-0.194	0.446	enh
atac_L39518	5.308	3.51	-0.594	-1.12	-0.024	-1.723	enh
atac_L39519	-0.379	2.31	0.328	1.3	0.097	-1.104	enh
atac_L39521	2.336	1.498	1.444	-1.872	0.687	0.773	enh
atac_L39524	-1.947	0.04	1.03	-0.111	-0.691	1.159	enh
atac_L39535	-1.848	0.585	0.623	-0.722	-0.17	0.053	enh
atac_L39540	5.239	-0.279	-0.833	-1.286	-0.052	2.784	enh
atac_L39544	1.069	1.748	2.104	-0.097	-1.508	-1.017	enh
atac_L39553	2.409	1.932	0.852	-1.733	-0.362	0.255	enh
atac_L39557	-0.098	-0.616	1.859	0.089	-0.128	1.47	enh
atac_L39558	-3.36	0.161	0.87	0.644	-1.433	-0.36	enh
atac_L39562	0.254	0.474	0.202	-1.028	0.278	-0.656	enh
atac_L39572	5.434	1.912	-1.788	1.246	-0.804	0.089	enh
atac_L39574	2.936	1.6	-0.289	-0.191	-0.676	-0.251	enh
atac_P07023	1.805	1.754	1.939	-1.21	-0.182	-1.419	enh
atac_P07029	-1.656	0.964	0.942	-1.295	-0.926	1.498	enh
atac_L39586	1.092	2.948	1.431	-1.928	0.263	0.973	enh
atac_P07031	-3.252	0.373	0.261	0.414	-0.109	-0.79	enh
atac_L39591	1.894	0.999	-1.94	-0.495	0.478	-0.944	enh
atac_L39592	-4.518	0.344	-0.918	-0.018	-1.488	1.086	enh
atac_L39593	-3.351	1.809	0.473	-1.356	1.741	2.318	enh
atac_P07033	-0.082	0.126	1.764	-1.399	-0.524	0.21	enh
atac_P07034	1.136	-0.026	0.535	0.235	0.447	0.942	enh
atac_P07037	1.148	0.557	-0.362	-0.901	-1.502	-0.007	enh
atac_P07039	-2.042	1.144	1.567	-0.768	-0.09	-0.637	enh
atac_L39597	-1.389	0.397	2.066	-0.943	-1.353	-1.199	enh
atac_L39603	0.416	1.073	-0.302	0.17	0.333	-1.514	enh
atac_P07044	1.035	0.907	1.963	-0.446	-0.378	-0.447	enh
atac_L39604	3.856	2.392	-1.928	0.665	-0.399	-0.763	enh
atac_L39605	6.657	3.581	-0.855	-1.754	-0.289	0.138	enh
atac_L39606	3.425	3.369	-0.961	-0.475	-0.45	-1.881	enh
atac_L39608	3.97	3.129	-1.214	-0.944	0.766	-1.888	enh
atac_L39610	5.799	4.003	0.194	0.757	-1.21	-0.096	enh
atac_P07048	1.868	1.609	0.773	-1.67	0.598	0.694	enh
atac_P07049	-0.156	-0.036	1.223	0.671	-1.073	0.362	enh
atac_P07050	-1.992	-0.101	1.681	0.557	-0.642	1.08	enh
atac_L39612	2.888	2.886	-0.875	-0.807	-0.312	-1.504	enh
atac_L39613	-0.681	-1.008	2.223	0.799	0.013	-0.891	enh
atac_P07053	-1.025	-0.342	1.618	-0.992	0.233	-1.033	enh
atac_L39626	-2.029	0.43	1.207	-1.158	-0.054	-0.204	enh
atac_L39637	0.798	1.293	0.606	1.931	-0.524	-0.182	enh
atac_P07062	-2.459	-1.261	0.245	-0.227	-0.721	1.884	enh
atac_P07064	-1.881	-0.847	0.689	-0.84	0.173	-0.851	enh
atac_L39638	-1.307	0.175	-0.773	-0.347	-0.126	0.061	enh
atac_L39640	-1.891	-0.568	-0.127	-0.203	-0.981	-1.711	enh
atac_P07072	-1.001	-0.198	1.584	-0.681	0.735	-0.047	enh
atac_L39662	0.146	-0.339	1.77	-1.048	1.47	0.371	enh
atac_P07073	-1.194	-0.622	-0.042	0.192	0.453	-0.993	enh
atac_P07074	-1.318	-0.038	-0.197	-0.433	-0.788	-0.32	enh
atac_P07075	-2.943	-0.409	-0.279	-0.259	-0.193	-0.288	enh
atac_L39665	3.69	2.996	-0.109	-0.179	-0.86	0.475	enh
atac_P07080	-0.579	0.424	2.276	0.635	0.104	0.102	enh
atac_P07083	-1.212	-1.163	1.047	0.987	-0.286	0.01	enh
atac_P07084	-2.279	0.339	0.275	0.97	-0.458	-0.046	enh
atac_L39687	-2.535	-0.518	1.077	0.037	-0.898	-0.403	enh
atac_L39689	4.635	0.751	-0.226	-0.901	0.418	-1.449	enh
atac_L39690	3.63	1.339	-1.051	0.745	-1.769	-0.971	enh
atac_L39697	-1.582	0.803	0.757	-0.162	0.633	-1.655	enh
atac_L39698	-1.624	0.645	1.603	-0.613	1.25	-1.762	enh
atac_P07085	-1.31	0.517	1.464	-0.963	0.067	0.044	enh
atac_L39701	-0.531	0.914	0.72	-0.436	-0.447	-1.061	enh
atac_L39702	-4.541	-1.56	0.486	-0.351	-0.369	-0.18	enh
atac_L39704	-2.491	-0.647	-0.41	-0.085	0.009	-0.64	enh
atac_P07087	-2.037	0.134	1.67	-1.334	0.341	0.319	enh
atac_L39709	-1.014	0.763	0.674	0.653	-0.571	-0.632	enh
atac_L39711	-0.093	1.147	0.635	-0.762	-0.444	-0.249	enh
atac_L39714	3.04	1.176	0.635	0.042	-1.141	-0.839	enh
atac_L39715	5.88	1.985	-0.5	1.317	0.726	-0.754	enh
atac_L39716	-6.829	-0.652	-0.625	0.274	-0.796	0.725	enh
atac_L39717	3.612	3.785	-1.402	2.239	-0.264	-1.682	enh
atac_L39718	-3.091	-0.004	0.952	-1.134	0.537	2.274	enh
atac_L39720	-2.823	0.654	-0.362	0.123	-0.762	-0.817	enh
atac_L39721	-1.94	-0.389	0.654	-0.485	-0.69	-0.695	enh
atac_L39723	-1.446	-0.133	2.486	-1.492	-0.189	0.658	enh
atac_L39724	-3.265	-0.299	0.641	-0.201	-0.363	-0.664	enh
atac_P07090	-2.827	0.027	0.688	-1.062	0.51	1.237	enh
atac_P07091	-1.634	-0.673	1.547	0.1	-0.855	-0.429	enh
atac_L39725	1.405	1.259	2.242	1.988	0.614	0.165	enh
atac_P07092	-0.078	1.201	1.506	-1.348	-0.186	0.265	enh
atac_L39728	2.759	1.737	-1.607	0.768	-1.958	-0.942	enh
atac_L39730	1.143	1.15	-1.463	-0.882	0.223	0.168	enh
atac_L39731	-2.16	-0.677	1.31	-1.04	-0.396	0.353	enh
atac_L39738	0.223	1.723	0.181	1.361	0.117	-1.377	enh
atac_L39739	-0.265	2.041	0.653	0.217	0.522	-1.761	enh
atac_P07099	-1.72	-0.231	0.509	-0.507	0.069	-0.965	enh
atac_L39742	-2.503	0.433	1.24	0.481	-1.386	-0.482	enh
atac_L39745	5.267	0.072	-1.119	-0.589	-1.018	1.178	enh
atac_L39746	-2.046	1.502	-1.873	3.286	0.607	0.244	enh
atac_L39747	1.143	2.079	0.795	-2.039	2.9	1.208	enh
atac_L39754	-0.419	-0.235	1.428	0.013	-0.207	-1.619	enh
atac_L39761	-0.94	-0.787	0.019	-1.341	-0.406	1.853	enh
atac_L39764	-2.273	-0.447	0.561	0.211	-0.331	-1.351	enh
atac_P07103	0.994	1.08	0.483	-1.004	-0.123	-0.494	enh
atac_P07104	1.815	0.321	-0.829	-1.137	-0.154	0.299	enh
atac_P07105	-1.774	-0.18	1.477	-0.912	-0.127	-0.159	enh
atac_P07106	-3.554	-0.376	0.869	-0.68	-0.953	0.224	enh
atac_L39771	-1.139	1.12	0.023	-0.393	0.532	-1.401	enh
atac_P07107	-2.055	0.337	0.233	0.123	-0.005	-1.709	enh
atac_P07108	-2.933	0.042	1.383	-0.573	-0.553	-0.547	enh
atac_P07109	-3.093	-0.326	-0.38	0.922	0.344	1.174	enh
atac_L39773	2.216	2.659	-0.048	2.452	-0.576	-0.142	enh
atac_P07111	-0.052	0.731	2.704	2.114	0.621	1.053	enh
atac_L39775	4.17	1.88	1.158	0.235	-0.217	0.42	enh
atac_L39777	1.964	2.365	-0.019	-1.421	0.439	-0.139	enh
atac_L39778	-0.098	0.686	2.141	0.129	0.031	-1.416	enh
atac_L39793	5.841	3.897	-0.501	-1.423	0.815	-1.115	enh
atac_P07113	2.686	1.482	0.821	-0.364	-0.017	0.944	enh
atac_L39795	-2.223	1.327	0.258	-0.43	-0.842	-0.665	enh
atac_L39806	3.424	2.012	0.571	1.647	-1.04	1.754	enh
atac_L39807	-0.618	0.342	2.949	1.295	-0.25	1.085	enh
atac_L39810	6.061	3.431	0.307	-1.523	-0.853	-0.394	enh
atac_L39814	-0.663	2.127	0.733	-0.499	-0.846	-1.168	enh
atac_P07122	-0.854	-0.392	1.268	-0.434	-0.545	-0.429	enh
atac_P07123	-0.838	1.643	1.924	1.953	0.093	0.843	enh
atac_L39816	-0.376	1.033	-0.901	-1.384	0.291	2.375	enh
atac_L39817	-2.154	0.499	2.154	-1.681	-0.72	0.988	enh
atac_L39819	-2.592	0.477	-1.667	-0.25	0.727	1.515	enh
atac_L39820	0.541	1.091	-0.685	-0.283	-0.973	-1.673	enh
atac_L39822	0.356	1.532	2.664	-1.347	0.462	0.127	enh
atac_L39829	-0.521	1.87	1.251	0.07	-0.186	-0.952	enh
atac_L39843	-0.088	1.262	0.886	-1.375	0.141	1.314	enh
atac_L39849	-1.91	-2.032	-1.059	0.269	0.566	-0.291	enh
atac_P07129	-1.864	0.388	1.037	-1.132	0.581	-0.176	enh
atac_L39851	-1.178	-0.357	-0.756	-0.035	-1.536	-0.368	enh
atac_L39854	-2.585	1.859	-0.245	-0.416	0.307	-0.289	enh
atac_L39857	-4.41	-1.066	0.629	-0.319	-0.687	-0.462	enh
atac_L39858	-4.743	-0.442	0.616	-0.401	-0.903	0.229	enh
atac_P07132	-3.146	-0.31	1.206	2.075	-0.209	-0.715	enh
atac_L39859	-0.176	0.244	2.709	-1.277	0.746	0.069	enh
atac_L39861	-1.765	0.869	-0.172	-0.667	0.2	-0.338	enh
atac_L39864	4.704	2.237	0.042	-1.459	1.659	1.01	enh
atac_L39866	4.853	3.08	0.768	-1.102	0.375	0.101	enh
atac_L39867	-0.502	1.234	0.558	-1.529	0.048	0.374	enh
atac_P07135	1.556	-0.061	0.249	-0.996	-0.446	-1.429	enh
atac_L39872	3.228	2.29	-1.195	0.667	-0.583	-0.42	enh
atac_P07136	-2.88	-0.534	1.47	1.853	-0.495	1.224	enh
atac_L39874	-4.847	0.081	0.705	-0.8	-0.038	1.358	enh
atac_L39885	-0.848	0.75	-0.112	-0.232	0.518	-1.971	enh
atac_L39890	-1.818	0.279	0.748	-0.444	-0.727	-1.202	enh
atac_L39891	0.219	1.361	0.536	-0.559	1.201	-0.777	enh
atac_L39894	-0.043	1.418	0.464	-0.466	1.968	0.673	enh
atac_L39895	1.136	1.468	-0.147	-1.078	0.632	-0.618	enh
atac_L39896	2.87	-0.445	-1.758	0.088	-0.85	-0.85	enh
atac_L39897	0.15	-0.585	-0.274	-0.293	-0.523	-1.837	enh
atac_L39907	0.21	0.528	-0.818	-0.446	-0.016	0.126	enh
atac_L39908	-4.051	-0.806	1.602	0.166	-1.239	0.665	enh
atac_L39911	-0.707	0.406	2.167	2.072	0.517	-0.419	enh
atac_L39913	4.24	1.963	0.805	-0.779	-1.042	0.573	enh
atac_L39914	6.581	3.794	0.211	3.606	0.402	-0.541	enh
atac_L39916	5.725	2.321	-0.063	-1.475	-0.529	0.31	enh
atac_L39917	-3.246	-0.898	0.627	-1.073	1.604	0.273	enh
atac_L39922	-1.68	1.601	0.342	-0.999	1.507	0.606	enh
atac_P07140	-3.452	0.602	0.21	-0.449	0.709	0.151	enh
atac_L39927	-1.169	1.824	0.302	-0.735	0.216	-0.832	enh
atac_P07141	-2.854	0.315	1.184	-0.009	0.144	-0.022	enh
atac_P07142	-3.499	-1.731	0.287	1.423	0.388	0.148	enh
atac_P07143	-1.301	-0.275	1.434	0.233	1.817	-1.066	enh
atac_L39930	-4.296	-0.138	-1.569	0.372	-0.758	0.017	enh
atac_L39933	2.373	2.211	1.127	-1.432	1.104	-0.355	enh
atac_P07145	-3.995	0.145	-0.257	-0.455	1.089	0.073	enh
atac_L39939	-2.676	-0.921	0.59	-0.365	-0.04	-0.765	enh
atac_L39942	0.187	-0.294	2.459	-2.262	-0.312	0.634	enh
atac_L39943	-3.048	-0.443	0.55	4.239	-0.335	0.948	enh
atac_L39944	-2.671	0.411	0.144	0.989	-0.117	-1.041	enh
atac_L39952	3.203	3.291	1.065	3.055	0.392	0.096	enh
atac_P07149	0.211	0.339	1.609	0.466	0.96	-0.104	enh
atac_L39953	-1.848	0.618	1.526	-1.426	0.862	0.252	enh
atac_L39958	-0.48	1.855	0.751	0.03	-0.213	-0.859	enh
atac_P07150	-2.612	-0.338	-0.137	0.068	0.407	0.659	enh
atac_L39963	-0.554	1.04	2.318	-0.852	-1.129	-1.691	enh
atac_L39969	-5.918	-0.382	-0.156	0.103	0.534	-0.314	enh
atac_L39970	-0.308	1.199	1.211	-0.893	-1.441	-0.983	enh
atac_P07151	-2.434	0.922	1.244	-1.299	0.494	0.848	enh
atac_L39973	-3.153	-0.544	0.435	1.442	-0.635	0.512	enh
atac_L39976	-0.909	1.091	1.157	-0.096	-0.339	-1.28	enh
atac_L39977	5.883	2.351	0.772	-0.577	0.802	-1.141	enh
atac_L39978	-2.387	-0.659	1.963	-1.749	1.482	1.051	enh
atac_P07152	-3.123	0.304	0.862	-0.624	-0.496	-0.207	enh
atac_L39981	0.425	1.312	-1.502	-1.311	1.426	1.647	enh
atac_L39982	-2.888	-0.503	0.689	-0.469	1.317	-0.98	enh
atac_L39985	-2.632	1.956	-1.311	0.315	-0.034	-0.732	enh
atac_P07154	-1.787	1.52	-0.021	-0.19	-0.04	-1.343	enh
atac_L39986	0.534	0.246	-1.321	-0.382	-0.132	-0.292	enh
atac_L39987	-0.995	-0.44	-1.157	-0.11	-0.968	-0.923	enh
atac_L39991	-2.314	0.049	0.963	-0.723	-0.669	-0.536	enh
atac_L39992	-2.119	0.618	0.073	-0.022	0.313	-1.026	enh
atac_L39993	6.099	3.917	-0.253	-1.485	-0.027	-0.871	enh
atac_L39998	-1.026	1.227	0.379	0.786	0.774	-1.395	enh
atac_L40000	-5.361	-0.064	0.44	-0.368	0.376	0.635	enh
atac_L40002	-5.415	-0.318	0.006	0.215	-0.339	-0.119	enh
atac_L40007	-4.139	-1.397	-0.29	-0.426	-0.139	0.402	enh
atac_L40009	-0.965	0.349	-0.155	0.516	0.674	-0.536	enh
atac_L40011	1.998	3.68	-0.069	1.179	-0.306	0.525	enh
atac_L40015	-6.163	-0.142	-1.954	0.573	-0.32	0.583	enh
atac_L40023	-2.943	0.133	1.596	0.115	0.618	-1.104	enh
atac_L40024	-1.997	0.908	0.379	-0.596	-0.278	-0.078	enh
atac_L40025	-5.441	-1.671	0.367	-0.289	1.037	-0.127	enh
atac_L40026	-5.583	-0.905	-0.661	0.425	-0.771	-0.429	enh
atac_L40027	-2.824	0.378	0.944	-0.269	-1.022	-1.312	enh
atac_L40031	-0.973	0.408	1.639	-0.794	-0.895	-1.152	enh
atac_L40033	-0.458	1.393	0.436	0.172	0.535	-1.516	enh
atac_L40039	-4.234	1.037	-0.111	0.086	0.517	-0.991	enh
atac_L40041	-3.113	-1.103	0.673	0.444	-0.305	-0.395	enh
atac_L40042	-3.592	-0.128	-1.26	2.243	1.091	0.692	enh
atac_P07159	-2.101	-0.998	2	-0.355	-1.185	1.302	enh
atac_L40046	-3.473	-1.342	0.168	0.514	-0.012	-0.876	enh
atac_L40052	-1.004	0.861	0.851	-1.501	0.123	1.166	enh
atac_L40055	-4.233	-0.225	-0.016	-0.18	0.386	-0.154	enh
atac_L40056	-2.653	0.489	1.085	-0.879	0.64	0.822	enh
atac_L40061	-0.92	0.954	0.802	-0.254	-0.72	-1.748	enh
atac_L40063	-1.904	1.071	0.746	0.243	0.797	0.33	enh
atac_L40064	-2.833	0.647	1.66	-1.401	0.646	1.176	enh
atac_L40073	0.646	1.356	-1.414	0.654	-0.591	-0.046	enh
atac_L40075	-1.279	2.147	1.883	-1.49	-0.324	-0.193	enh
atac_L40076	1.306	0.421	-0.014	0.313	-0.536	-1.294	enh
atac_P07165	-2.551	0.827	1.492	-0.791	-0.609	-1.179	enh
atac_L40079	-0.235	2.502	1.134	1.847	1.348	0.976	enh
atac_L40081	-0.144	1.253	0.536	-0.788	0.356	-0.497	enh
atac_L40085	-0.975	-1.472	0.219	2.394	1.073	0.794	enh
atac_L40094	-2.902	-1.087	-0.171	0.781	-1.185	0.131	enh
atac_L40095	-2.569	-0.24	0.086	2.25	-0.182	0.875	enh
atac_L40096	-2.931	-0.032	-0.044	0.807	0.314	-1.194	enh
atac_P07166	-1.211	-0.456	0.49	-1.164	0.109	0.434	enh
atac_L40103	0.459	1.221	-0.422	-0.389	0.544	0.351	enh
atac_L40106	-0.632	0.852	1.881	0.496	0.243	-2.264	enh
atac_P07167	-5.318	0.242	-0.21	-0.219	-0.019	0.606	enh
atac_L40115	-2.459	-1.815	0.056	0.474	-0.083	-0.653	enh
atac_L40120	-5.209	-0.396	0.898	-1.008	0.428	1.382	enh
atac_L40125	-2.591	-0.51	-0.468	-0.648	0.483	0.422	enh
atac_L40126	-0.561	0.756	-0.931	-0.087	-1.095	-1.172	enh
atac_L40127	-1.484	-1.983	-1.522	-0.602	-0.335	0.514	enh
atac_L40128	-2.99	-1.56	-0.572	-0.693	-0.464	1.482	enh
atac_L40130	-4.224	0.077	1.277	0.174	1.387	0.915	enh
atac_L40134	-1.155	0.066	0.704	-0.157	0.438	0.171	enh
atac_L40135	-5.277	-0.137	0.314	0.055	-0.529	-0.46	enh
